MittausID;Pvm;Vuosi;Kuukausi;Tunti;Viikonpäivä;PP_1;PP_2;PP_YHT;JK_1;JK_2;JK_YHT
292;14.11.2015;2015;11;02;Lauantai;1;3;4;2;7;9
292;14.11.2015;2015;11;03;Lauantai;1;1;2;0;1;1
292;14.11.2015;2015;11;04;Lauantai;1;2;3;1;0;1
292;14.11.2015;2015;11;05;Lauantai;0;1;1;0;0;0
292;14.11.2015;2015;11;06;Lauantai;3;2;5;0;0;0
292;14.11.2015;2015;11;07;Lauantai;0;2;2;2;1;3
292;14.11.2015;2015;11;08;Lauantai;1;7;8;3;2;5
292;14.11.2015;2015;11;09;Lauantai;7;12;19;7;4;11
292;14.11.2015;2015;11;10;Lauantai;15;7;22;6;2;8
292;14.11.2015;2015;11;11;Lauantai;17;12;29;11;9;20
292;14.11.2015;2015;11;12;Lauantai;14;21;35;2;6;8
292;14.11.2015;2015;11;13;Lauantai;19;18;37;4;7;11
292;14.11.2015;2015;11;14;Lauantai;17;17;34;7;4;11
292;14.11.2015;2015;11;15;Lauantai;19;12;31;8;7;15
292;14.11.2015;2015;11;16;Lauantai;27;9;36;10;8;18
292;14.11.2015;2015;11;17;Lauantai;18;15;33;11;6;17
292;14.11.2015;2015;11;18;Lauantai;10;10;20;9;13;22
292;14.11.2015;2015;11;19;Lauantai;12;14;26;2;4;6
292;14.11.2015;2015;11;20;Lauantai;13;14;27;7;3;10
292;14.11.2015;2015;11;21;Lauantai;5;9;14;4;5;9
292;14.11.2015;2015;11;22;Lauantai;3;3;6;3;3;6
292;14.11.2015;2015;11;23;Lauantai;1;2;3;3;0;3
292;15.11.2015;2015;11;00;Sunnuntai;6;2;8;3;1;4
292;15.11.2015;2015;11;01;Sunnuntai;3;1;4;1;1;2
292;15.11.2015;2015;11;02;Sunnuntai;0;1;1;0;0;0
292;15.11.2015;2015;11;03;Sunnuntai;1;2;3;0;6;6
292;15.11.2015;2015;11;04;Sunnuntai;0;0;0;0;0;0
292;15.11.2015;2015;11;05;Sunnuntai;2;1;3;1;0;1
292;15.11.2015;2015;11;06;Sunnuntai;3;1;4;2;2;4
292;15.11.2015;2015;11;07;Sunnuntai;0;1;1;3;1;4
292;15.11.2015;2015;11;08;Sunnuntai;4;3;7;1;3;4
292;15.11.2015;2015;11;09;Sunnuntai;18;11;29;6;3;9
292;15.11.2015;2015;11;10;Sunnuntai;6;10;16;9;12;21
292;15.11.2015;2015;11;11;Sunnuntai;11;22;33;14;12;26
292;15.11.2015;2015;11;12;Sunnuntai;22;16;38;11;7;18
292;15.11.2015;2015;11;13;Sunnuntai;21;17;38;10;9;19
292;15.11.2015;2015;11;14;Sunnuntai;17;29;46;11;8;19
292;15.11.2015;2015;11;15;Sunnuntai;19;11;30;11;8;19
292;15.11.2015;2015;11;16;Sunnuntai;19;18;37;7;12;19
292;15.11.2015;2015;11;17;Sunnuntai;19;12;31;7;9;16
292;15.11.2015;2015;11;18;Sunnuntai;7;5;12;14;8;22
292;15.11.2015;2015;11;19;Sunnuntai;10;10;20;7;12;19
292;15.11.2015;2015;11;20;Sunnuntai;7;7;14;7;4;11
292;15.11.2015;2015;11;21;Sunnuntai;3;7;10;5;8;13
292;15.11.2015;2015;11;22;Sunnuntai;3;1;4;1;3;4
292;15.11.2015;2015;11;23;Sunnuntai;0;0;0;0;2;2
292;16.11.2015;2015;11;00;Maanantai;1;0;1;0;0;0
292;16.11.2015;2015;11;01;Maanantai;0;2;2;1;0;1
292;16.11.2015;2015;11;02;Maanantai;0;0;0;1;0;1
292;16.11.2015;2015;11;03;Maanantai;0;0;0;0;2;2
292;16.11.2015;2015;11;04;Maanantai;2;0;2;0;2;2
292;16.11.2015;2015;11;05;Maanantai;8;3;11;2;2;4
292;16.11.2015;2015;11;06;Maanantai;19;15;34;3;4;7
292;16.11.2015;2015;11;07;Maanantai;58;22;80;21;15;36
292;16.11.2015;2015;11;08;Maanantai;44;26;70;13;8;21
292;16.11.2015;2015;11;09;Maanantai;56;12;68;20;16;36
292;16.11.2015;2015;11;10;Maanantai;21;16;37;10;6;16
292;16.11.2015;2015;11;11;Maanantai;20;13;33;9;10;19
292;16.11.2015;2015;11;12;Maanantai;21;22;43;12;16;28
292;16.11.2015;2015;11;13;Maanantai;23;48;71;22;10;32
292;16.11.2015;2015;11;14;Maanantai;22;67;89;13;15;28
292;16.11.2015;2015;11;15;Maanantai;31;56;87;14;17;31
292;16.11.2015;2015;11;16;Maanantai;32;67;99;10;18;28
292;16.11.2015;2015;11;17;Maanantai;27;32;59;6;6;12
292;16.11.2015;2015;11;18;Maanantai;38;23;61;19;22;41
292;16.11.2015;2015;11;19;Maanantai;21;15;36;9;6;15
292;16.11.2015;2015;11;20;Maanantai;20;11;31;6;6;12
292;16.11.2015;2015;11;21;Maanantai;7;19;26;6;0;6
292;16.11.2015;2015;11;22;Maanantai;3;2;5;0;0;0
292;16.11.2015;2015;11;23;Maanantai;0;1;1;0;0;0
292;17.11.2015;2015;11;00;Tiistai;2;0;2;0;0;0
292;17.11.2015;2015;11;01;Tiistai;0;0;0;0;0;0
292;17.11.2015;2015;11;02;Tiistai;0;1;1;0;0;0
292;17.11.2015;2015;11;03;Tiistai;0;0;0;0;1;1
292;17.11.2015;2015;11;04;Tiistai;2;1;3;0;0;0
292;17.11.2015;2015;11;05;Tiistai;9;5;14;2;1;3
292;17.11.2015;2015;11;06;Tiistai;20;15;35;0;2;2
292;17.11.2015;2015;11;07;Tiistai;77;25;102;13;9;22
292;17.11.2015;2015;11;08;Tiistai;70;19;89;22;7;29
292;17.11.2015;2015;11;09;Tiistai;20;18;38;8;5;13
292;17.11.2015;2015;11;10;Tiistai;20;18;38;5;7;12
292;17.11.2015;2015;11;11;Tiistai;23;19;42;8;3;11
292;17.11.2015;2015;11;12;Tiistai;16;19;35;8;6;14
292;17.11.2015;2015;11;13;Tiistai;24;39;63;12;9;21
292;17.11.2015;2015;11;14;Tiistai;18;65;83;14;15;29
292;17.11.2015;2015;11;15;Tiistai;28;45;73;14;25;39
292;17.11.2015;2015;11;16;Tiistai;23;35;58;9;11;20
292;17.11.2015;2015;11;17;Tiistai;29;18;47;11;7;18
292;17.11.2015;2015;11;18;Tiistai;20;16;36;10;10;20
292;17.11.2015;2015;11;19;Tiistai;14;13;27;14;8;22
292;17.11.2015;2015;11;20;Tiistai;17;10;27;6;10;16
292;17.11.2015;2015;11;21;Tiistai;7;7;14;4;3;7
292;17.11.2015;2015;11;22;Tiistai;2;5;7;1;1;2
292;17.11.2015;2015;11;23;Tiistai;1;1;2;1;0;1
292;18.11.2015;2015;11;00;Keskiviikko;0;0;0;2;1;3
292;18.11.2015;2015;11;01;Keskiviikko;0;0;0;0;2;2
292;18.11.2015;2015;11;02;Keskiviikko;0;0;0;0;0;0
292;18.11.2015;2015;11;03;Keskiviikko;0;2;2;0;0;0
292;18.11.2015;2015;11;04;Keskiviikko;2;1;3;0;0;0
292;18.11.2015;2015;11;05;Keskiviikko;7;5;12;1;1;2
292;18.11.2015;2015;11;06;Keskiviikko;21;14;35;4;7;11
292;18.11.2015;2015;11;07;Keskiviikko;80;24;104;17;12;29
292;18.11.2015;2015;11;08;Keskiviikko;51;23;74;42;21;63
292;18.11.2015;2015;11;09;Keskiviikko;29;15;44;6;6;12
292;18.11.2015;2015;11;10;Keskiviikko;24;17;41;9;13;22
292;18.11.2015;2015;11;11;Keskiviikko;23;23;46;11;7;18
292;18.11.2015;2015;11;12;Keskiviikko;28;29;57;7;10;17
292;18.11.2015;2015;11;13;Keskiviikko;34;75;109;13;14;27
292;18.11.2015;2015;11;14;Keskiviikko;23;55;78;14;11;25
292;18.11.2015;2015;11;15;Keskiviikko;41;39;80;15;18;33
292;18.11.2015;2015;11;16;Keskiviikko;41;53;94;9;16;25
292;18.11.2015;2015;11;17;Keskiviikko;33;35;68;9;11;20
