MittausID;Pvm;Vuosi;Kuukausi;Tunti;Viikonpäivä;PP_1;PP_2;PP_YHT
624;04.01.2017;2017;01;17;Keskiviikko;7;8;15
624;04.01.2017;2017;01;18;Keskiviikko;8;3;11
624;04.01.2017;2017;01;19;Keskiviikko;11;4;15
624;04.01.2017;2017;01;20;Keskiviikko;8;4;12
624;04.01.2017;2017;01;21;Keskiviikko;4;3;7
624;04.01.2017;2017;01;22;Keskiviikko;3;3;6
624;04.01.2017;2017;01;23;Keskiviikko;1;2;3
624;05.01.2017;2017;01;00;Torstai;1;0;1
624;05.01.2017;2017;01;01;Torstai;0;1;1
624;05.01.2017;2017;01;02;Torstai;0;0;0
624;05.01.2017;2017;01;03;Torstai;0;0;0
624;05.01.2017;2017;01;04;Torstai;0;0;0
624;05.01.2017;2017;01;05;Torstai;0;0;0
624;05.01.2017;2017;01;06;Torstai;3;0;3
624;05.01.2017;2017;01;07;Torstai;3;4;7
624;05.01.2017;2017;01;08;Torstai;3;9;12
624;05.01.2017;2017;01;09;Torstai;1;6;7
624;05.01.2017;2017;01;10;Torstai;0;7;7
624;05.01.2017;2017;01;11;Torstai;1;1;2
624;05.01.2017;2017;01;12;Torstai;1;3;4
624;05.01.2017;2017;01;13;Torstai;2;2;4
624;05.01.2017;2017;01;14;Torstai;2;3;5
624;05.01.2017;2017;01;15;Torstai;5;6;11
624;05.01.2017;2017;01;16;Torstai;5;11;16
624;05.01.2017;2017;01;17;Torstai;16;7;23
624;05.01.2017;2017;01;18;Torstai;10;4;14
624;05.01.2017;2017;01;19;Torstai;6;4;10
624;05.01.2017;2017;01;20;Torstai;2;2;4
624;05.01.2017;2017;01;21;Torstai;2;1;3
624;05.01.2017;2017;01;22;Torstai;0;0;0
624;05.01.2017;2017;01;23;Torstai;1;4;5
624;06.01.2017;2017;01;00;Perjantai;1;0;1
624;06.01.2017;2017;01;01;Perjantai;1;1;2
624;06.01.2017;2017;01;02;Perjantai;0;0;0
624;06.01.2017;2017;01;03;Perjantai;1;0;1
624;06.01.2017;2017;01;04;Perjantai;0;0;0
624;06.01.2017;2017;01;05;Perjantai;0;2;2
624;06.01.2017;2017;01;06;Perjantai;4;0;4
624;06.01.2017;2017;01;07;Perjantai;0;1;1
624;06.01.2017;2017;01;08;Perjantai;1;2;3
624;06.01.2017;2017;01;09;Perjantai;1;3;4
624;06.01.2017;2017;01;10;Perjantai;1;1;2
624;06.01.2017;2017;01;11;Perjantai;3;4;7
624;06.01.2017;2017;01;12;Perjantai;2;3;5
624;06.01.2017;2017;01;13;Perjantai;3;2;5
624;06.01.2017;2017;01;14;Perjantai;3;5;8
624;06.01.2017;2017;01;15;Perjantai;9;2;11
624;06.01.2017;2017;01;16;Perjantai;6;5;11
624;06.01.2017;2017;01;17;Perjantai;7;4;11
624;06.01.2017;2017;01;18;Perjantai;5;5;10
624;06.01.2017;2017;01;19;Perjantai;1;2;3
624;06.01.2017;2017;01;20;Perjantai;5;3;8
624;06.01.2017;2017;01;21;Perjantai;2;5;7
624;06.01.2017;2017;01;22;Perjantai;5;4;9
624;06.01.2017;2017;01;23;Perjantai;1;2;3
624;07.01.2017;2017;01;00;Lauantai;1;1;2
624;07.01.2017;2017;01;01;Lauantai;1;0;1
624;07.01.2017;2017;01;02;Lauantai;1;0;1
624;07.01.2017;2017;01;03;Lauantai;0;0;0
624;07.01.2017;2017;01;04;Lauantai;0;1;1
624;07.01.2017;2017;01;05;Lauantai;1;0;1
624;07.01.2017;2017;01;06;Lauantai;1;0;1
624;07.01.2017;2017;01;07;Lauantai;1;4;5
624;07.01.2017;2017;01;08;Lauantai;1;4;5
624;07.01.2017;2017;01;09;Lauantai;0;1;1
624;07.01.2017;2017;01;10;Lauantai;0;4;4
624;07.01.2017;2017;01;11;Lauantai;4;3;7
624;07.01.2017;2017;01;12;Lauantai;5;9;14
624;07.01.2017;2017;01;13;Lauantai;6;10;16
624;07.01.2017;2017;01;14;Lauantai;2;6;8
624;07.01.2017;2017;01;15;Lauantai;10;7;17
624;07.01.2017;2017;01;16;Lauantai;10;10;20
624;07.01.2017;2017;01;17;Lauantai;1;3;4
624;07.01.2017;2017;01;18;Lauantai;7;7;14
624;07.01.2017;2017;01;19;Lauantai;4;4;8
624;07.01.2017;2017;01;20;Lauantai;12;1;13
624;07.01.2017;2017;01;21;Lauantai;2;2;4
624;07.01.2017;2017;01;22;Lauantai;2;3;5
624;07.01.2017;2017;01;23;Lauantai;2;1;3
624;08.01.2017;2017;01;00;Sunnuntai;0;0;0
624;08.01.2017;2017;01;01;Sunnuntai;1;2;3
624;08.01.2017;2017;01;02;Sunnuntai;1;1;2
624;08.01.2017;2017;01;03;Sunnuntai;0;0;0
624;08.01.2017;2017;01;04;Sunnuntai;1;2;3
624;08.01.2017;2017;01;05;Sunnuntai;1;0;1
624;08.01.2017;2017;01;06;Sunnuntai;1;0;1
624;08.01.2017;2017;01;07;Sunnuntai;1;2;3
624;08.01.2017;2017;01;08;Sunnuntai;1;1;2
624;08.01.2017;2017;01;09;Sunnuntai;1;2;3
624;08.01.2017;2017;01;10;Sunnuntai;2;4;6
624;08.01.2017;2017;01;11;Sunnuntai;2;4;6
624;08.01.2017;2017;01;12;Sunnuntai;2;2;4
624;08.01.2017;2017;01;13;Sunnuntai;8;9;17
624;08.01.2017;2017;01;14;Sunnuntai;6;6;12
624;08.01.2017;2017;01;15;Sunnuntai;5;10;15
624;08.01.2017;2017;01;16;Sunnuntai;13;8;21
624;08.01.2017;2017;01;17;Sunnuntai;8;4;12
624;08.01.2017;2017;01;18;Sunnuntai;2;4;6
624;08.01.2017;2017;01;19;Sunnuntai;4;4;8
624;08.01.2017;2017;01;20;Sunnuntai;6;4;10
624;08.01.2017;2017;01;21;Sunnuntai;5;1;6
624;08.01.2017;2017;01;22;Sunnuntai;4;0;4
624;08.01.2017;2017;01;23;Sunnuntai;1;1;2
624;09.01.2017;2017;01;00;Maanantai;0;2;2
624;09.01.2017;2017;01;01;Maanantai;0;0;0
624;09.01.2017;2017;01;02;Maanantai;1;0;1
624;09.01.2017;2017;01;03;Maanantai;1;0;1
624;09.01.2017;2017;01;04;Maanantai;0;0;0
624;09.01.2017;2017;01;05;Maanantai;0;2;2
624;09.01.2017;2017;01;06;Maanantai;2;3;5
624;09.01.2017;2017;01;07;Maanantai;4;12;16
624;09.01.2017;2017;01;08;Maanantai;15;44;59
624;09.01.2017;2017;01;09;Maanantai;12;22;34
624;09.01.2017;2017;01;10;Maanantai;4;21;25
624;09.01.2017;2017;01;11;Maanantai;4;16;20
624;09.01.2017;2017;01;12;Maanantai;7;8;15
624;09.01.2017;2017;01;13;Maanantai;13;16;29
624;09.01.2017;2017;01;14;Maanantai;12;11;23
624;09.01.2017;2017;01;15;Maanantai;25;18;43
624;09.01.2017;2017;01;16;Maanantai;23;15;38
624;09.01.2017;2017;01;17;Maanantai;56;28;84
624;09.01.2017;2017;01;18;Maanantai;37;15;52
624;09.01.2017;2017;01;19;Maanantai;15;11;26
624;09.01.2017;2017;01;20;Maanantai;17;7;24
624;09.01.2017;2017;01;21;Maanantai;17;6;23
624;09.01.2017;2017;01;22;Maanantai;5;4;9
624;09.01.2017;2017;01;23;Maanantai;3;1;4
624;10.01.2017;2017;01;00;Tiistai;0;2;2
624;10.01.2017;2017;01;01;Tiistai;0;0;0
624;10.01.2017;2017;01;02;Tiistai;0;0;0
624;10.01.2017;2017;01;03;Tiistai;1;0;1
624;10.01.2017;2017;01;04;Tiistai;1;0;1
624;10.01.2017;2017;01;05;Tiistai;1;1;2
624;10.01.2017;2017;01;06;Tiistai;4;5;9
624;10.01.2017;2017;01;07;Tiistai;9;12;21
624;10.01.2017;2017;01;08;Tiistai;12;55;67
624;10.01.2017;2017;01;09;Tiistai;22;46;68
624;10.01.2017;2017;01;10;Tiistai;4;18;22
624;10.01.2017;2017;01;11;Tiistai;5;17;22
624;10.01.2017;2017;01;12;Tiistai;6;20;26
624;10.01.2017;2017;01;13;Tiistai;10;11;21
624;10.01.2017;2017;01;14;Tiistai;17;15;32
624;10.01.2017;2017;01;15;Tiistai;18;15;33
624;10.01.2017;2017;01;16;Tiistai;42;19;61
624;10.01.2017;2017;01;17;Tiistai;49;21;70
624;10.01.2017;2017;01;18;Tiistai;34;18;52
624;10.01.2017;2017;01;19;Tiistai;25;7;32
624;10.01.2017;2017;01;20;Tiistai;12;10;22
624;10.01.2017;2017;01;21;Tiistai;19;10;29
624;10.01.2017;2017;01;22;Tiistai;13;3;16
624;10.01.2017;2017;01;23;Tiistai;3;3;6
624;11.01.2017;2017;01;00;Keskiviikko;0;1;1
624;11.01.2017;2017;01;01;Keskiviikko;0;0;0
624;11.01.2017;2017;01;02;Keskiviikko;0;0;0
624;11.01.2017;2017;01;03;Keskiviikko;0;0;0
624;11.01.2017;2017;01;04;Keskiviikko;0;0;0
624;11.01.2017;2017;01;05;Keskiviikko;3;0;3
624;11.01.2017;2017;01;06;Keskiviikko;4;6;10
624;11.01.2017;2017;01;07;Keskiviikko;5;15;20
624;11.01.2017;2017;01;08;Keskiviikko;13;41;54
624;11.01.2017;2017;01;09;Keskiviikko;7;30;37
624;11.01.2017;2017;01;10;Keskiviikko;10;21;31
624;11.01.2017;2017;01;11;Keskiviikko;4;7;11
624;11.01.2017;2017;01;12;Keskiviikko;13;13;26
624;11.01.2017;2017;01;13;Keskiviikko;15;12;27
624;11.01.2017;2017;01;14;Keskiviikko;11;16;27
624;11.01.2017;2017;01;15;Keskiviikko;20;15;35
624;11.01.2017;2017;01;16;Keskiviikko;25;20;45
624;11.01.2017;2017;01;17;Keskiviikko;35;24;59
624;11.01.2017;2017;01;18;Keskiviikko;28;20;48
624;11.01.2017;2017;01;19;Keskiviikko;18;7;25
624;11.01.2017;2017;01;20;Keskiviikko;17;5;22
624;11.01.2017;2017;01;21;Keskiviikko;17;8;25
624;11.01.2017;2017;01;22;Keskiviikko;6;5;11
624;11.01.2017;2017;01;23;Keskiviikko;4;2;6
624;12.01.2017;2017;01;00;Torstai;1;4;5
624;12.01.2017;2017;01;01;Torstai;1;2;3
624;12.01.2017;2017;01;02;Torstai;1;0;1
624;12.01.2017;2017;01;03;Torstai;0;0;0
624;12.01.2017;2017;01;04;Torstai;0;0;0
624;12.01.2017;2017;01;05;Torstai;1;2;3
624;12.01.2017;2017;01;06;Torstai;3;7;10
624;12.01.2017;2017;01;07;Torstai;7;12;19
624;12.01.2017;2017;01;08;Torstai;14;46;60
624;12.01.2017;2017;01;09;Torstai;9;29;38
624;12.01.2017;2017;01;10;Torstai;9;11;20
624;12.01.2017;2017;01;11;Torstai;3;7;10
624;12.01.2017;2017;01;12;Torstai;7;13;20
624;12.01.2017;2017;01;13;Torstai;9;8;17
624;12.01.2017;2017;01;14;Torstai;7;7;14
624;12.01.2017;2017;01;15;Torstai;28;11;39
624;12.01.2017;2017;01;16;Torstai;24;8;32
624;12.01.2017;2017;01;17;Torstai;39;19;58
624;12.01.2017;2017;01;18;Torstai;26;12;38
624;12.01.2017;2017;01;19;Torstai;14;5;19
624;12.01.2017;2017;01;20;Torstai;7;7;14
624;12.01.2017;2017;01;21;Torstai;12;8;20
624;12.01.2017;2017;01;22;Torstai;9;3;12
624;12.01.2017;2017;01;23;Torstai;1;0;1
624;13.01.2017;2017;01;00;Perjantai;0;0;0
624;13.01.2017;2017;01;01;Perjantai;2;0;2
624;13.01.2017;2017;01;02;Perjantai;0;0;0
624;13.01.2017;2017;01;03;Perjantai;0;0;0
624;13.01.2017;2017;01;04;Perjantai;1;1;2
624;13.01.2017;2017;01;05;Perjantai;0;1;1
624;13.01.2017;2017;01;06;Perjantai;1;6;7
624;13.01.2017;2017;01;07;Perjantai;6;12;18
624;13.01.2017;2017;01;08;Perjantai;10;35;45
624;13.01.2017;2017;01;09;Perjantai;7;17;24
624;13.01.2017;2017;01;10;Perjantai;12;14;26
624;13.01.2017;2017;01;11;Perjantai;1;7;8
624;13.01.2017;2017;01;12;Perjantai;7;8;15
624;13.01.2017;2017;01;13;Perjantai;9;9;18
624;13.01.2017;2017;01;14;Perjantai;8;2;10
624;13.01.2017;2017;01;15;Perjantai;23;11;34
624;13.01.2017;2017;01;16;Perjantai;26;14;40
624;13.01.2017;2017;01;17;Perjantai;26;11;37
624;13.01.2017;2017;01;18;Perjantai;20;12;32
624;13.01.2017;2017;01;19;Perjantai;10;3;13
624;13.01.2017;2017;01;20;Perjantai;13;7;20
624;13.01.2017;2017;01;21;Perjantai;7;0;7
624;13.01.2017;2017;01;22;Perjantai;7;2;9
624;13.01.2017;2017;01;23;Perjantai;2;0;2
624;14.01.2017;2017;01;00;Lauantai;1;0;1
624;14.01.2017;2017;01;01;Lauantai;3;1;4
624;14.01.2017;2017;01;02;Lauantai;1;3;4
624;14.01.2017;2017;01;03;Lauantai;2;1;3
624;14.01.2017;2017;01;04;Lauantai;0;0;0
624;14.01.2017;2017;01;05;Lauantai;2;1;3
624;14.01.2017;2017;01;06;Lauantai;0;0;0
624;14.01.2017;2017;01;07;Lauantai;0;1;1
624;14.01.2017;2017;01;08;Lauantai;3;1;4
624;14.01.2017;2017;01;09;Lauantai;1;0;1
624;14.01.2017;2017;01;10;Lauantai;4;8;12
624;14.01.2017;2017;01;11;Lauantai;2;4;6
624;14.01.2017;2017;01;12;Lauantai;2;4;6
624;14.01.2017;2017;01;13;Lauantai;6;6;12
624;14.01.2017;2017;01;14;Lauantai;2;5;7
624;14.01.2017;2017;01;15;Lauantai;8;9;17
624;14.01.2017;2017;01;16;Lauantai;4;6;10
624;14.01.2017;2017;01;17;Lauantai;8;14;22
624;14.01.2017;2017;01;18;Lauantai;5;7;12
624;14.01.2017;2017;01;19;Lauantai;5;5;10
624;14.01.2017;2017;01;20;Lauantai;18;4;22
624;14.01.2017;2017;01;21;Lauantai;6;5;11
624;14.01.2017;2017;01;22;Lauantai;4;3;7
624;14.01.2017;2017;01;23;Lauantai;4;1;5
624;15.01.2017;2017;01;00;Sunnuntai;1;3;4
624;15.01.2017;2017;01;01;Sunnuntai;2;1;3
624;15.01.2017;2017;01;02;Sunnuntai;3;1;4
624;15.01.2017;2017;01;03;Sunnuntai;4;0;4
624;15.01.2017;2017;01;04;Sunnuntai;3;2;5
624;15.01.2017;2017;01;05;Sunnuntai;2;0;2
624;15.01.2017;2017;01;06;Sunnuntai;0;1;1
624;15.01.2017;2017;01;07;Sunnuntai;3;2;5
624;15.01.2017;2017;01;08;Sunnuntai;0;0;0
624;15.01.2017;2017;01;09;Sunnuntai;1;4;5
624;15.01.2017;2017;01;10;Sunnuntai;0;1;1
624;15.01.2017;2017;01;11;Sunnuntai;5;5;10
624;15.01.2017;2017;01;12;Sunnuntai;2;5;7
624;15.01.2017;2017;01;13;Sunnuntai;6;8;14
624;15.01.2017;2017;01;14;Sunnuntai;6;5;11
624;15.01.2017;2017;01;15;Sunnuntai;9;8;17
624;15.01.2017;2017;01;16;Sunnuntai;7;7;14
624;15.01.2017;2017;01;17;Sunnuntai;7;3;10
624;15.01.2017;2017;01;18;Sunnuntai;8;8;16
624;15.01.2017;2017;01;19;Sunnuntai;8;7;15
624;15.01.2017;2017;01;20;Sunnuntai;7;7;14
624;15.01.2017;2017;01;21;Sunnuntai;5;1;6
624;15.01.2017;2017;01;22;Sunnuntai;1;0;1
624;15.01.2017;2017;01;23;Sunnuntai;4;2;6
624;16.01.2017;2017;01;00;Maanantai;1;0;1
624;16.01.2017;2017;01;01;Maanantai;1;0;1
624;16.01.2017;2017;01;02;Maanantai;0;0;0
624;16.01.2017;2017;01;03;Maanantai;1;1;2
624;16.01.2017;2017;01;04;Maanantai;0;1;1
624;16.01.2017;2017;01;05;Maanantai;0;0;0
624;16.01.2017;2017;01;06;Maanantai;3;2;5
624;16.01.2017;2017;01;07;Maanantai;6;14;20
624;16.01.2017;2017;01;08;Maanantai;9;34;43
624;16.01.2017;2017;01;09;Maanantai;16;33;49
624;16.01.2017;2017;01;10;Maanantai;5;18;23
624;16.01.2017;2017;01;11;Maanantai;8;13;21
624;16.01.2017;2017;01;12;Maanantai;5;12;17
624;16.01.2017;2017;01;13;Maanantai;9;14;23
624;16.01.2017;2017;01;14;Maanantai;10;9;19
624;16.01.2017;2017;01;15;Maanantai;16;12;28
624;16.01.2017;2017;01;16;Maanantai;21;7;28
624;16.01.2017;2017;01;17;Maanantai;41;18;59
624;16.01.2017;2017;01;18;Maanantai;17;11;28
624;16.01.2017;2017;01;19;Maanantai;15;8;23
624;16.01.2017;2017;01;20;Maanantai;11;7;18
624;16.01.2017;2017;01;21;Maanantai;6;1;7
624;16.01.2017;2017;01;22;Maanantai;12;1;13
624;16.01.2017;2017;01;23;Maanantai;3;1;4
624;17.01.2017;2017;01;00;Tiistai;0;1;1
624;17.01.2017;2017;01;01;Tiistai;0;0;0
624;17.01.2017;2017;01;02;Tiistai;0;0;0
624;17.01.2017;2017;01;03;Tiistai;2;0;2
624;17.01.2017;2017;01;04;Tiistai;0;0;0
624;17.01.2017;2017;01;05;Tiistai;2;1;3
624;17.01.2017;2017;01;06;Tiistai;2;4;6
624;17.01.2017;2017;01;07;Tiistai;3;9;12
624;17.01.2017;2017;01;08;Tiistai;11;30;41
624;17.01.2017;2017;01;09;Tiistai;20;39;59
624;17.01.2017;2017;01;10;Tiistai;8;11;19
624;17.01.2017;2017;01;11;Tiistai;5;10;15
624;17.01.2017;2017;01;12;Tiistai;7;13;20
624;17.01.2017;2017;01;13;Tiistai;11;9;20
624;17.01.2017;2017;01;14;Tiistai;10;9;19
624;17.01.2017;2017;01;15;Tiistai;16;12;28
624;17.01.2017;2017;01;16;Tiistai;21;7;28
624;17.01.2017;2017;01;17;Tiistai;41;18;59
624;17.01.2017;2017;01;18;Tiistai;17;11;28
624;17.01.2017;2017;01;19;Tiistai;15;8;23
624;17.01.2017;2017;01;20;Tiistai;11;7;18
624;17.01.2017;2017;01;21;Tiistai;9;5;14
624;17.01.2017;2017;01;22;Tiistai;8;4;12
624;17.01.2017;2017;01;23;Tiistai;1;3;4
624;18.01.2017;2017;01;00;Keskiviikko;0;1;1
624;18.01.2017;2017;01;01;Keskiviikko;0;0;0
624;18.01.2017;2017;01;02;Keskiviikko;0;0;0
624;18.01.2017;2017;01;03;Keskiviikko;1;0;1
624;18.01.2017;2017;01;04;Keskiviikko;0;0;0
624;18.01.2017;2017;01;05;Keskiviikko;2;0;2
624;18.01.2017;2017;01;06;Keskiviikko;2;14;16
624;18.01.2017;2017;01;07;Keskiviikko;7;12;19
624;18.01.2017;2017;01;08;Keskiviikko;14;45;59
624;18.01.2017;2017;01;09;Keskiviikko;7;42;49
624;18.01.2017;2017;01;10;Keskiviikko;10;19;29
624;18.01.2017;2017;01;11;Keskiviikko;7;14;21
624;18.01.2017;2017;01;12;Keskiviikko;12;17;29
624;18.01.2017;2017;01;13;Keskiviikko;16;16;32
624;18.01.2017;2017;01;14;Keskiviikko;17;12;29
624;18.01.2017;2017;01;15;Keskiviikko;28;13;41
624;18.01.2017;2017;01;16;Keskiviikko;42;22;64
624;18.01.2017;2017;01;17;Keskiviikko;48;28;76
624;18.01.2017;2017;01;18;Keskiviikko;24;12;36
624;18.01.2017;2017;01;19;Keskiviikko;24;12;36
624;18.01.2017;2017;01;20;Keskiviikko;11;7;18
624;18.01.2017;2017;01;21;Keskiviikko;13;7;20
624;18.01.2017;2017;01;22;Keskiviikko;10;9;19
624;18.01.2017;2017;01;23;Keskiviikko;2;4;6
624;19.01.2017;2017;01;00;Torstai;0;4;4
624;19.01.2017;2017;01;01;Torstai;3;0;3
624;19.01.2017;2017;01;02;Torstai;1;2;3
624;19.01.2017;2017;01;03;Torstai;0;0;0
624;19.01.2017;2017;01;04;Torstai;1;1;2
624;19.01.2017;2017;01;05;Torstai;2;3;5
624;19.01.2017;2017;01;06;Torstai;2;4;6
624;19.01.2017;2017;01;07;Torstai;6;7;13
624;19.01.2017;2017;01;08;Torstai;8;36;44
624;19.01.2017;2017;01;09;Torstai;10;43;53
624;19.01.2017;2017;01;10;Torstai;13;31;44
624;19.01.2017;2017;01;11;Torstai;6;12;18
624;19.01.2017;2017;01;12;Torstai;9;9;18
624;19.01.2017;2017;01;13;Torstai;9;14;23
624;19.01.2017;2017;01;14;Torstai;15;11;26
624;19.01.2017;2017;01;15;Torstai;15;11;26
624;19.01.2017;2017;01;16;Torstai;24;10;34
624;19.01.2017;2017;01;17;Torstai;32;18;50
624;19.01.2017;2017;01;18;Torstai;24;10;34
624;19.01.2017;2017;01;19;Torstai;14;7;21
624;19.01.2017;2017;01;20;Torstai;12;10;22
624;19.01.2017;2017;01;21;Torstai;7;3;10
624;19.01.2017;2017;01;22;Torstai;3;2;5
624;19.01.2017;2017;01;23;Torstai;5;1;6
624;20.01.2017;2017;01;00;Perjantai;1;3;4
624;20.01.2017;2017;01;01;Perjantai;3;1;4
624;20.01.2017;2017;01;02;Perjantai;0;0;0
624;20.01.2017;2017;01;03;Perjantai;0;2;2
624;20.01.2017;2017;01;04;Perjantai;0;0;0
624;20.01.2017;2017;01;05;Perjantai;2;2;4
624;20.01.2017;2017;01;06;Perjantai;1;8;9
624;20.01.2017;2017;01;07;Perjantai;4;10;14
624;20.01.2017;2017;01;08;Perjantai;11;29;40
624;20.01.2017;2017;01;09;Perjantai;9;39;48
624;20.01.2017;2017;01;10;Perjantai;11;21;32
624;20.01.2017;2017;01;11;Perjantai;1;8;9
624;20.01.2017;2017;01;12;Perjantai;8;14;22
624;20.01.2017;2017;01;13;Perjantai;14;15;29
624;20.01.2017;2017;01;14;Perjantai;13;12;25
624;20.01.2017;2017;01;15;Perjantai;18;14;32
624;20.01.2017;2017;01;16;Perjantai;22;12;34
624;20.01.2017;2017;01;17;Perjantai;25;15;40
624;20.01.2017;2017;01;18;Perjantai;12;15;27
624;20.01.2017;2017;01;19;Perjantai;5;8;13
624;20.01.2017;2017;01;20;Perjantai;6;8;14
624;20.01.2017;2017;01;21;Perjantai;12;6;18
624;20.01.2017;2017;01;22;Perjantai;9;3;12
624;20.01.2017;2017;01;23;Perjantai;6;1;7
624;21.01.2017;2017;01;00;Lauantai;2;1;3
624;21.01.2017;2017;01;01;Lauantai;1;4;5
624;21.01.2017;2017;01;02;Lauantai;3;2;5
624;21.01.2017;2017;01;03;Lauantai;2;1;3
624;21.01.2017;2017;01;04;Lauantai;4;0;4
624;21.01.2017;2017;01;05;Lauantai;1;0;1
624;21.01.2017;2017;01;06;Lauantai;2;2;4
624;21.01.2017;2017;01;07;Lauantai;4;1;5
624;21.01.2017;2017;01;08;Lauantai;0;3;3
624;21.01.2017;2017;01;09;Lauantai;3;4;7
624;21.01.2017;2017;01;10;Lauantai;4;8;12
624;21.01.2017;2017;01;11;Lauantai;4;7;11
624;21.01.2017;2017;01;12;Lauantai;5;8;13
624;21.01.2017;2017;01;13;Lauantai;10;8;18
624;21.01.2017;2017;01;14;Lauantai;11;10;21
624;21.01.2017;2017;01;15;Lauantai;10;13;23
624;21.01.2017;2017;01;16;Lauantai;10;13;23
624;21.01.2017;2017;01;17;Lauantai;12;16;28
624;21.01.2017;2017;01;18;Lauantai;3;8;11
624;21.01.2017;2017;01;19;Lauantai;4;6;10
624;21.01.2017;2017;01;20;Lauantai;8;3;11
624;21.01.2017;2017;01;21;Lauantai;4;2;6
624;21.01.2017;2017;01;22;Lauantai;2;4;6
624;21.01.2017;2017;01;23;Lauantai;5;1;6
624;22.01.2017;2017;01;00;Sunnuntai;1;2;3
624;22.01.2017;2017;01;01;Sunnuntai;0;4;4
624;22.01.2017;2017;01;02;Sunnuntai;5;0;5
624;22.01.2017;2017;01;03;Sunnuntai;2;1;3
624;22.01.2017;2017;01;04;Sunnuntai;3;0;3
624;22.01.2017;2017;01;05;Sunnuntai;3;0;3
624;22.01.2017;2017;01;06;Sunnuntai;3;1;4
624;22.01.2017;2017;01;07;Sunnuntai;2;6;8
624;22.01.2017;2017;01;08;Sunnuntai;3;3;6
