MittausID;Pvm;Vuosi;Kuukausi;Tunti;Viikonpäivä;PP_1;PP_2;PP_YHT
95;04.07.2014;2014;07;07;Perjantai;25;14;39
95;04.07.2014;2014;07;08;Perjantai;12;8;20
95;04.07.2014;2014;07;09;Perjantai;5;4;9
95;04.07.2014;2014;07;10;Perjantai;20;9;29
95;04.07.2014;2014;07;11;Perjantai;15;13;28
95;04.07.2014;2014;07;12;Perjantai;15;15;30
95;04.07.2014;2014;07;13;Perjantai;14;13;27
95;04.07.2014;2014;07;14;Perjantai;26;27;53
95;04.07.2014;2014;07;15;Perjantai;21;12;33
95;04.07.2014;2014;07;16;Perjantai;13;21;34
95;04.07.2014;2014;07;17;Perjantai;13;16;29
95;04.07.2014;2014;07;18;Perjantai;5;9;14
95;04.07.2014;2014;07;19;Perjantai;5;8;13
95;04.07.2014;2014;07;20;Perjantai;4;2;6
95;04.07.2014;2014;07;21;Perjantai;7;6;13
95;04.07.2014;2014;07;22;Perjantai;0;2;2
95;04.07.2014;2014;07;23;Perjantai;1;2;3
95;05.07.2014;2014;07;00;Lauantai;0;1;1
95;05.07.2014;2014;07;01;Lauantai;0;1;1
95;05.07.2014;2014;07;02;Lauantai;0;1;1
95;05.07.2014;2014;07;03;Lauantai;0;1;1
95;05.07.2014;2014;07;04;Lauantai;1;0;1
95;05.07.2014;2014;07;05;Lauantai;2;3;5
95;05.07.2014;2014;07;06;Lauantai;2;1;3
95;05.07.2014;2014;07;07;Lauantai;2;5;7
95;05.07.2014;2014;07;08;Lauantai;5;4;9
95;05.07.2014;2014;07;09;Lauantai;15;7;22
95;05.07.2014;2014;07;10;Lauantai;14;11;25
95;05.07.2014;2014;07;11;Lauantai;20;22;42
95;05.07.2014;2014;07;12;Lauantai;34;14;48
95;05.07.2014;2014;07;13;Lauantai;30;33;63
95;05.07.2014;2014;07;14;Lauantai;35;26;61
95;05.07.2014;2014;07;15;Lauantai;17;20;37
95;05.07.2014;2014;07;16;Lauantai;23;23;46
95;05.07.2014;2014;07;17;Lauantai;14;24;38
95;05.07.2014;2014;07;18;Lauantai;22;18;40
95;05.07.2014;2014;07;19;Lauantai;11;15;26
95;05.07.2014;2014;07;20;Lauantai;19;9;28
95;05.07.2014;2014;07;21;Lauantai;8;3;11
95;05.07.2014;2014;07;22;Lauantai;2;8;10
95;05.07.2014;2014;07;23;Lauantai;3;1;4
95;06.07.2014;2014;07;00;Sunnuntai;0;3;3
95;06.07.2014;2014;07;01;Sunnuntai;0;1;1
95;06.07.2014;2014;07;02;Sunnuntai;0;3;3
95;06.07.2014;2014;07;03;Sunnuntai;3;1;4
95;06.07.2014;2014;07;04;Sunnuntai;1;3;4
95;06.07.2014;2014;07;05;Sunnuntai;2;1;3
95;06.07.2014;2014;07;06;Sunnuntai;3;1;4
95;06.07.2014;2014;07;07;Sunnuntai;4;2;6
95;06.07.2014;2014;07;08;Sunnuntai;14;5;19
95;06.07.2014;2014;07;09;Sunnuntai;17;15;32
95;06.07.2014;2014;07;10;Sunnuntai;26;34;60
95;06.07.2014;2014;07;11;Sunnuntai;38;30;68
95;06.07.2014;2014;07;12;Sunnuntai;24;41;65
95;06.07.2014;2014;07;13;Sunnuntai;26;27;53
95;06.07.2014;2014;07;14;Sunnuntai;31;27;58
95;06.07.2014;2014;07;15;Sunnuntai;22;27;49
95;06.07.2014;2014;07;16;Sunnuntai;27;21;48
95;06.07.2014;2014;07;17;Sunnuntai;17;29;46
95;06.07.2014;2014;07;18;Sunnuntai;26;26;52
95;06.07.2014;2014;07;19;Sunnuntai;35;34;69
95;06.07.2014;2014;07;20;Sunnuntai;11;18;29
95;06.07.2014;2014;07;21;Sunnuntai;14;12;26
95;06.07.2014;2014;07;22;Sunnuntai;1;3;4
95;06.07.2014;2014;07;23;Sunnuntai;0;4;4
95;07.07.2014;2014;07;00;Maanantai;0;3;3
95;07.07.2014;2014;07;01;Maanantai;1;2;3
95;07.07.2014;2014;07;02;Maanantai;0;0;0
95;07.07.2014;2014;07;03;Maanantai;0;1;1
95;07.07.2014;2014;07;04;Maanantai;1;2;3
95;07.07.2014;2014;07;05;Maanantai;14;1;15
95;07.07.2014;2014;07;06;Maanantai;30;18;48
95;07.07.2014;2014;07;07;Maanantai;39;24;63
95;07.07.2014;2014;07;08;Maanantai;19;14;33
95;07.07.2014;2014;07;09;Maanantai;29;10;39
95;07.07.2014;2014;07;10;Maanantai;25;17;42
95;07.07.2014;2014;07;11;Maanantai;23;23;46
95;07.07.2014;2014;07;12;Maanantai;22;28;50
95;07.07.2014;2014;07;13;Maanantai;35;34;69
95;07.07.2014;2014;07;14;Maanantai;31;30;61
95;07.07.2014;2014;07;15;Maanantai;38;38;76
95;07.07.2014;2014;07;16;Maanantai;49;56;105
95;07.07.2014;2014;07;17;Maanantai;42;49;91
95;07.07.2014;2014;07;18;Maanantai;18;51;69
95;07.07.2014;2014;07;19;Maanantai;35;36;71
95;07.07.2014;2014;07;20;Maanantai;15;33;48
95;07.07.2014;2014;07;21;Maanantai;22;17;39
95;07.07.2014;2014;07;22;Maanantai;3;12;15
95;07.07.2014;2014;07;23;Maanantai;1;4;5
95;08.07.2014;2014;07;00;Tiistai;2;3;5
95;08.07.2014;2014;07;01;Tiistai;1;4;5
95;08.07.2014;2014;07;02;Tiistai;0;3;3
95;08.07.2014;2014;07;03;Tiistai;0;0;0
95;08.07.2014;2014;07;04;Tiistai;1;0;1
95;08.07.2014;2014;07;05;Tiistai;15;0;15
95;08.07.2014;2014;07;06;Tiistai;32;20;52
95;08.07.2014;2014;07;07;Tiistai;32;32;64
95;08.07.2014;2014;07;08;Tiistai;30;10;40
95;08.07.2014;2014;07;09;Tiistai;28;21;49
95;08.07.2014;2014;07;10;Tiistai;33;15;48
95;08.07.2014;2014;07;11;Tiistai;30;20;50
95;08.07.2014;2014;07;12;Tiistai;29;29;58
95;08.07.2014;2014;07;13;Tiistai;30;28;58
95;08.07.2014;2014;07;14;Tiistai;29;30;59
95;08.07.2014;2014;07;15;Tiistai;38;53;91
95;08.07.2014;2014;07;16;Tiistai;44;47;91
95;08.07.2014;2014;07;17;Tiistai;32;42;74
95;08.07.2014;2014;07;18;Tiistai;37;44;81
95;08.07.2014;2014;07;19;Tiistai;21;27;48
95;08.07.2014;2014;07;20;Tiistai;13;31;44
95;08.07.2014;2014;07;21;Tiistai;12;22;34
95;08.07.2014;2014;07;22;Tiistai;9;5;14
95;08.07.2014;2014;07;23;Tiistai;2;4;6
95;09.07.2014;2014;07;00;Keskiviikko;0;6;6
95;09.07.2014;2014;07;01;Keskiviikko;1;0;1
95;09.07.2014;2014;07;02;Keskiviikko;0;1;1
95;09.07.2014;2014;07;03;Keskiviikko;0;3;3
95;09.07.2014;2014;07;04;Keskiviikko;2;0;2
95;09.07.2014;2014;07;05;Keskiviikko;12;1;13
95;09.07.2014;2014;07;06;Keskiviikko;21;22;43
95;09.07.2014;2014;07;07;Keskiviikko;41;26;67
95;09.07.2014;2014;07;08;Keskiviikko;26;14;40
95;09.07.2014;2014;07;09;Keskiviikko;19;17;36
95;09.07.2014;2014;07;10;Keskiviikko;24;23;47
95;09.07.2014;2014;07;11;Keskiviikko;23;27;50
95;09.07.2014;2014;07;12;Keskiviikko;19;18;37
95;09.07.2014;2014;07;13;Keskiviikko;38;22;60
95;09.07.2014;2014;07;14;Keskiviikko;22;36;58
95;09.07.2014;2014;07;15;Keskiviikko;36;54;90
95;09.07.2014;2014;07;16;Keskiviikko;32;57;89
95;09.07.2014;2014;07;17;Keskiviikko;32;29;61
95;09.07.2014;2014;07;18;Keskiviikko;19;39;58
95;09.07.2014;2014;07;19;Keskiviikko;23;21;44
95;09.07.2014;2014;07;20;Keskiviikko;27;26;53
95;09.07.2014;2014;07;21;Keskiviikko;14;14;28
95;09.07.2014;2014;07;22;Keskiviikko;5;11;16
95;09.07.2014;2014;07;23;Keskiviikko;0;5;5
95;10.07.2014;2014;07;00;Torstai;2;3;5
95;10.07.2014;2014;07;01;Torstai;2;6;8
95;10.07.2014;2014;07;02;Torstai;0;2;2
95;10.07.2014;2014;07;03;Torstai;1;0;1
95;10.07.2014;2014;07;04;Torstai;3;0;3
95;10.07.2014;2014;07;05;Torstai;11;2;13
95;10.07.2014;2014;07;06;Torstai;19;17;36
95;10.07.2014;2014;07;07;Torstai;31;18;49
95;10.07.2014;2014;07;08;Torstai;17;8;25
95;10.07.2014;2014;07;09;Torstai;7;18;25
95;10.07.2014;2014;07;10;Torstai;23;8;31
95;10.07.2014;2014;07;11;Torstai;27;12;39
95;10.07.2014;2014;07;12;Torstai;23;21;44
95;10.07.2014;2014;07;13;Torstai;18;15;33
95;10.07.2014;2014;07;14;Torstai;21;22;43
95;10.07.2014;2014;07;15;Torstai;34;28;62
95;10.07.2014;2014;07;16;Torstai;36;47;83
95;10.07.2014;2014;07;17;Torstai;26;27;53
95;10.07.2014;2014;07;18;Torstai;29;35;64
95;10.07.2014;2014;07;19;Torstai;26;27;53
95;10.07.2014;2014;07;20;Torstai;20;28;48
95;10.07.2014;2014;07;21;Torstai;8;15;23
95;10.07.2014;2014;07;22;Torstai;3;8;11
95;10.07.2014;2014;07;23;Torstai;2;3;5
95;11.07.2014;2014;07;00;Perjantai;1;1;2
95;11.07.2014;2014;07;01;Perjantai;0;2;2
95;11.07.2014;2014;07;02;Perjantai;0;0;0
95;11.07.2014;2014;07;03;Perjantai;0;0;0
95;11.07.2014;2014;07;04;Perjantai;2;1;3
95;11.07.2014;2014;07;05;Perjantai;11;0;11
95;11.07.2014;2014;07;06;Perjantai;23;13;36
95;11.07.2014;2014;07;07;Perjantai;28;20;48
95;11.07.2014;2014;07;08;Perjantai;21;6;27
95;11.07.2014;2014;07;09;Perjantai;20;17;37
95;11.07.2014;2014;07;10;Perjantai;27;20;47
95;11.07.2014;2014;07;11;Perjantai;20;23;43
95;11.07.2014;2014;07;12;Perjantai;24;15;39
95;11.07.2014;2014;07;13;Perjantai;22;22;44
95;11.07.2014;2014;07;14;Perjantai;29;31;60
95;11.07.2014;2014;07;15;Perjantai;33;49;82
95;11.07.2014;2014;07;16;Perjantai;39;21;60
95;11.07.2014;2014;07;17;Perjantai;25;36;61
95;11.07.2014;2014;07;18;Perjantai;22;26;48
95;11.07.2014;2014;07;19;Perjantai;20;20;40
95;11.07.2014;2014;07;20;Perjantai;25;20;45
95;11.07.2014;2014;07;21;Perjantai;11;12;23
95;11.07.2014;2014;07;22;Perjantai;7;8;15
95;11.07.2014;2014;07;23;Perjantai;0;14;14
95;12.07.2014;2014;07;00;Lauantai;1;7;8
95;12.07.2014;2014;07;01;Lauantai;0;2;2
95;12.07.2014;2014;07;02;Lauantai;0;6;6
95;12.07.2014;2014;07;03;Lauantai;0;4;4
95;12.07.2014;2014;07;04;Lauantai;2;1;3
95;12.07.2014;2014;07;05;Lauantai;2;0;2
95;12.07.2014;2014;07;06;Lauantai;1;5;6
95;12.07.2014;2014;07;07;Lauantai;7;6;13
95;12.07.2014;2014;07;08;Lauantai;10;10;20
95;12.07.2014;2014;07;09;Lauantai;18;17;35
95;12.07.2014;2014;07;10;Lauantai;10;18;28
95;12.07.2014;2014;07;11;Lauantai;29;24;53
95;12.07.2014;2014;07;12;Lauantai;29;26;55
95;12.07.2014;2014;07;13;Lauantai;19;26;45
95;12.07.2014;2014;07;14;Lauantai;25;32;57
95;12.07.2014;2014;07;15;Lauantai;29;29;58
95;12.07.2014;2014;07;16;Lauantai;22;25;47
95;12.07.2014;2014;07;17;Lauantai;12;14;26
95;12.07.2014;2014;07;18;Lauantai;24;20;44
95;12.07.2014;2014;07;19;Lauantai;28;17;45
95;12.07.2014;2014;07;20;Lauantai;9;17;26
95;12.07.2014;2014;07;21;Lauantai;16;13;29
95;12.07.2014;2014;07;22;Lauantai;1;5;6
95;12.07.2014;2014;07;23;Lauantai;3;8;11
95;13.07.2014;2014;07;00;Sunnuntai;1;2;3
95;13.07.2014;2014;07;01;Sunnuntai;2;3;5
95;13.07.2014;2014;07;02;Sunnuntai;0;7;7
95;13.07.2014;2014;07;03;Sunnuntai;0;3;3
95;13.07.2014;2014;07;04;Sunnuntai;0;1;1
95;13.07.2014;2014;07;05;Sunnuntai;2;3;5
95;13.07.2014;2014;07;06;Sunnuntai;1;3;4
95;13.07.2014;2014;07;07;Sunnuntai;5;4;9
95;13.07.2014;2014;07;08;Sunnuntai;4;7;11
95;13.07.2014;2014;07;09;Sunnuntai;10;14;24
95;13.07.2014;2014;07;10;Sunnuntai;18;16;34
95;13.07.2014;2014;07;11;Sunnuntai;34;26;60
95;13.07.2014;2014;07;12;Sunnuntai;34;28;62
95;13.07.2014;2014;07;13;Sunnuntai;27;24;51
95;13.07.2014;2014;07;14;Sunnuntai;20;25;45
95;13.07.2014;2014;07;15;Sunnuntai;28;33;61
95;13.07.2014;2014;07;16;Sunnuntai;17;27;44
95;13.07.2014;2014;07;17;Sunnuntai;18;22;40
95;13.07.2014;2014;07;18;Sunnuntai;34;20;54
95;13.07.2014;2014;07;19;Sunnuntai;36;23;59
95;13.07.2014;2014;07;20;Sunnuntai;28;24;52
95;13.07.2014;2014;07;21;Sunnuntai;8;15;23
95;13.07.2014;2014;07;22;Sunnuntai;2;6;8
95;13.07.2014;2014;07;23;Sunnuntai;2;0;2
95;14.07.2014;2014;07;00;Maanantai;2;0;2
95;14.07.2014;2014;07;01;Maanantai;0;1;1
95;14.07.2014;2014;07;02;Maanantai;0;0;0
95;14.07.2014;2014;07;03;Maanantai;1;0;1
95;14.07.2014;2014;07;04;Maanantai;1;0;1
95;14.07.2014;2014;07;05;Maanantai;8;2;10
95;14.07.2014;2014;07;06;Maanantai;19;14;33
95;14.07.2014;2014;07;07;Maanantai;23;23;46
95;14.07.2014;2014;07;08;Maanantai;16;17;33
95;14.07.2014;2014;07;09;Maanantai;14;17;31
95;14.07.2014;2014;07;10;Maanantai;20;11;31
95;14.07.2014;2014;07;11;Maanantai;20;29;49
95;14.07.2014;2014;07;12;Maanantai;37;19;56
95;14.07.2014;2014;07;13;Maanantai;36;31;67
95;14.07.2014;2014;07;14;Maanantai;17;20;37
95;14.07.2014;2014;07;15;Maanantai;31;44;75
95;14.07.2014;2014;07;16;Maanantai;43;34;77
95;14.07.2014;2014;07;17;Maanantai;30;37;67
95;14.07.2014;2014;07;18;Maanantai;18;28;46
95;14.07.2014;2014;07;19;Maanantai;6;9;15
95;14.07.2014;2014;07;20;Maanantai;11;18;29
95;14.07.2014;2014;07;21;Maanantai;11;10;21
95;14.07.2014;2014;07;22;Maanantai;1;4;5
95;14.07.2014;2014;07;23;Maanantai;0;3;3
95;15.07.2014;2014;07;00;Tiistai;1;0;1
95;15.07.2014;2014;07;01;Tiistai;0;2;2
95;15.07.2014;2014;07;02;Tiistai;0;0;0
95;15.07.2014;2014;07;03;Tiistai;2;0;2
95;15.07.2014;2014;07;04;Tiistai;2;0;2
95;15.07.2014;2014;07;05;Tiistai;7;5;12
95;15.07.2014;2014;07;06;Tiistai;22;12;34
95;15.07.2014;2014;07;07;Tiistai;26;16;42
95;15.07.2014;2014;07;08;Tiistai;14;3;17
95;15.07.2014;2014;07;09;Tiistai;18;11;29
95;15.07.2014;2014;07;10;Tiistai;18;16;34
95;15.07.2014;2014;07;11;Tiistai;13;19;32
95;15.07.2014;2014;07;12;Tiistai;18;28;46
95;15.07.2014;2014;07;13;Tiistai;35;20;55
95;15.07.2014;2014;07;14;Tiistai;17;36;53
95;15.07.2014;2014;07;15;Tiistai;34;36;70
95;15.07.2014;2014;07;16;Tiistai;33;33;66
95;15.07.2014;2014;07;17;Tiistai;43;35;78
95;15.07.2014;2014;07;18;Tiistai;28;44;72
95;15.07.2014;2014;07;19;Tiistai;24;33;57
95;15.07.2014;2014;07;20;Tiistai;9;11;20
95;15.07.2014;2014;07;21;Tiistai;10;13;23
95;15.07.2014;2014;07;22;Tiistai;4;1;5
95;15.07.2014;2014;07;23;Tiistai;0;1;1
95;16.07.2014;2014;07;00;Keskiviikko;0;2;2
95;16.07.2014;2014;07;01;Keskiviikko;0;2;2
95;16.07.2014;2014;07;02;Keskiviikko;0;3;3
95;16.07.2014;2014;07;03;Keskiviikko;0;0;0
95;16.07.2014;2014;07;04;Keskiviikko;4;0;4
95;16.07.2014;2014;07;05;Keskiviikko;6;1;7
95;16.07.2014;2014;07;06;Keskiviikko;24;17;41
95;16.07.2014;2014;07;07;Keskiviikko;29;16;45
95;16.07.2014;2014;07;08;Keskiviikko;17;10;27
95;16.07.2014;2014;07;09;Keskiviikko;22;12;34
95;16.07.2014;2014;07;10;Keskiviikko;25;23;48
95;16.07.2014;2014;07;11;Keskiviikko;21;26;47
95;16.07.2014;2014;07;12;Keskiviikko;20;19;39
95;16.07.2014;2014;07;13;Keskiviikko;25;21;46
95;16.07.2014;2014;07;14;Keskiviikko;10;17;27
95;16.07.2014;2014;07;15;Keskiviikko;15;24;39
95;16.07.2014;2014;07;16;Keskiviikko;28;24;52
95;16.07.2014;2014;07;17;Keskiviikko;12;25;37
95;16.07.2014;2014;07;18;Keskiviikko;15;17;32
95;16.07.2014;2014;07;19;Keskiviikko;12;11;23
95;16.07.2014;2014;07;20;Keskiviikko;13;16;29
95;16.07.2014;2014;07;21;Keskiviikko;9;10;19
95;16.07.2014;2014;07;22;Keskiviikko;4;1;5
95;16.07.2014;2014;07;23;Keskiviikko;3;4;7
95;17.07.2014;2014;07;00;Torstai;2;3;5
95;17.07.2014;2014;07;01;Torstai;2;0;2
95;17.07.2014;2014;07;02;Torstai;0;1;1
95;17.07.2014;2014;07;03;Torstai;2;1;3
95;17.07.2014;2014;07;04;Torstai;1;1;2
95;17.07.2014;2014;07;05;Torstai;7;2;9
95;17.07.2014;2014;07;06;Torstai;17;10;27
95;17.07.2014;2014;07;07;Torstai;25;13;38
95;17.07.2014;2014;07;08;Torstai;19;11;30
95;17.07.2014;2014;07;09;Torstai;20;20;40
95;17.07.2014;2014;07;10;Torstai;27;13;40
95;17.07.2014;2014;07;11;Torstai;27;14;41
95;17.07.2014;2014;07;12;Torstai;17;31;48
95;17.07.2014;2014;07;13;Torstai;22;21;43
95;17.07.2014;2014;07;14;Torstai;19;15;34
95;17.07.2014;2014;07;15;Torstai;28;38;66
95;17.07.2014;2014;07;16;Torstai;24;38;62
95;17.07.2014;2014;07;17;Torstai;14;24;38
95;17.07.2014;2014;07;18;Torstai;13;20;33
95;17.07.2014;2014;07;19;Torstai;26;16;42
95;17.07.2014;2014;07;20;Torstai;9;3;12
95;17.07.2014;2014;07;21;Torstai;3;8;11
95;17.07.2014;2014;07;22;Torstai;0;8;8
95;17.07.2014;2014;07;23;Torstai;3;1;4
95;18.07.2014;2014;07;00;Perjantai;0;1;1
95;18.07.2014;2014;07;01;Perjantai;0;0;0
95;18.07.2014;2014;07;02;Perjantai;0;0;0
95;18.07.2014;2014;07;03;Perjantai;1;0;1
95;18.07.2014;2014;07;04;Perjantai;3;2;5
95;18.07.2014;2014;07;05;Perjantai;6;1;7
95;18.07.2014;2014;07;06;Perjantai;15;15;30
95;18.07.2014;2014;07;07;Perjantai;22;12;34
95;18.07.2014;2014;07;08;Perjantai;22;10;32
95;18.07.2014;2014;07;09;Perjantai;13;13;26
95;18.07.2014;2014;07;10;Perjantai;17;17;34
95;18.07.2014;2014;07;11;Perjantai;25;22;47
95;18.07.2014;2014;07;12;Perjantai;19;14;33
95;18.07.2014;2014;07;13;Perjantai;2;4;6
95;18.07.2014;2014;07;14;Perjantai;16;10;26
95;18.07.2014;2014;07;15;Perjantai;16;16;32
95;18.07.2014;2014;07;16;Perjantai;18;16;34
95;18.07.2014;2014;07;17;Perjantai;27;15;42
95;18.07.2014;2014;07;18;Perjantai;14;21;35
95;18.07.2014;2014;07;19;Perjantai;14;15;29
95;18.07.2014;2014;07;20;Perjantai;7;15;22
95;18.07.2014;2014;07;21;Perjantai;4;12;16
95;18.07.2014;2014;07;22;Perjantai;5;7;12
95;18.07.2014;2014;07;23;Perjantai;2;3;5
95;19.07.2014;2014;07;00;Lauantai;0;3;3
95;19.07.2014;2014;07;01;Lauantai;0;0;0
95;19.07.2014;2014;07;02;Lauantai;3;1;4
95;19.07.2014;2014;07;03;Lauantai;0;4;4
95;19.07.2014;2014;07;04;Lauantai;1;3;4
95;19.07.2014;2014;07;05;Lauantai;1;1;2
95;19.07.2014;2014;07;06;Lauantai;5;1;6
95;19.07.2014;2014;07;07;Lauantai;4;4;8
95;19.07.2014;2014;07;08;Lauantai;4;7;11
95;19.07.2014;2014;07;09;Lauantai;14;18;32
95;19.07.2014;2014;07;10;Lauantai;22;22;44
95;19.07.2014;2014;07;11;Lauantai;27;16;43
95;19.07.2014;2014;07;12;Lauantai;21;20;41
95;19.07.2014;2014;07;13;Lauantai;26;26;52
95;19.07.2014;2014;07;14;Lauantai;14;25;39
95;19.07.2014;2014;07;15;Lauantai;6;19;25
95;19.07.2014;2014;07;16;Lauantai;5;7;12
95;19.07.2014;2014;07;17;Lauantai;5;11;16
95;19.07.2014;2014;07;18;Lauantai;5;5;10
95;19.07.2014;2014;07;19;Lauantai;7;6;13
95;19.07.2014;2014;07;20;Lauantai;12;12;24
95;19.07.2014;2014;07;21;Lauantai;10;12;22
95;19.07.2014;2014;07;22;Lauantai;5;5;10
95;19.07.2014;2014;07;23;Lauantai;0;3;3
95;20.07.2014;2014;07;00;Sunnuntai;1;3;4
95;20.07.2014;2014;07;01;Sunnuntai;0;0;0
95;20.07.2014;2014;07;02;Sunnuntai;0;1;1
95;20.07.2014;2014;07;03;Sunnuntai;3;0;3
95;20.07.2014;2014;07;04;Sunnuntai;1;3;4
95;20.07.2014;2014;07;05;Sunnuntai;1;1;2
95;20.07.2014;2014;07;06;Sunnuntai;5;3;8
95;20.07.2014;2014;07;07;Sunnuntai;6;5;11
95;20.07.2014;2014;07;08;Sunnuntai;10;9;19
