MittausID;Pvm;Vuosi;Kuukausi;Tunti;Viikonpäivä;PP_1;PP_2;PP_YHT
620;02.01.2017;2017;01;00;Maanantai;0;0;0
620;02.01.2017;2017;01;01;Maanantai;0;0;0
620;02.01.2017;2017;01;02;Maanantai;0;0;0
620;02.01.2017;2017;01;03;Maanantai;0;0;0
620;02.01.2017;2017;01;04;Maanantai;0;0;0
620;02.01.2017;2017;01;05;Maanantai;0;1;1
620;02.01.2017;2017;01;06;Maanantai;0;2;2
620;02.01.2017;2017;01;07;Maanantai;0;3;3
620;02.01.2017;2017;01;08;Maanantai;1;5;6
620;02.01.2017;2017;01;09;Maanantai;1;1;2
620;02.01.2017;2017;01;10;Maanantai;0;1;1
620;02.01.2017;2017;01;11;Maanantai;0;1;1
620;02.01.2017;2017;01;12;Maanantai;1;3;4
620;02.01.2017;2017;01;13;Maanantai;0;1;1
620;02.01.2017;2017;01;14;Maanantai;1;0;1
620;02.01.2017;2017;01;15;Maanantai;3;1;4
620;02.01.2017;2017;01;16;Maanantai;2;0;2
620;02.01.2017;2017;01;17;Maanantai;4;1;5
620;02.01.2017;2017;01;18;Maanantai;3;0;3
620;02.01.2017;2017;01;19;Maanantai;2;0;2
620;02.01.2017;2017;01;20;Maanantai;4;3;7
620;02.01.2017;2017;01;21;Maanantai;4;0;4
620;02.01.2017;2017;01;22;Maanantai;0;1;1
620;02.01.2017;2017;01;23;Maanantai;0;1;1
620;03.01.2017;2017;01;00;Tiistai;1;0;1
620;03.01.2017;2017;01;01;Tiistai;0;0;0
620;03.01.2017;2017;01;02;Tiistai;0;0;0
620;03.01.2017;2017;01;03;Tiistai;0;0;0
620;03.01.2017;2017;01;04;Tiistai;0;0;0
620;03.01.2017;2017;01;05;Tiistai;0;1;1
620;03.01.2017;2017;01;06;Tiistai;0;3;3
620;03.01.2017;2017;01;07;Tiistai;0;3;3
620;03.01.2017;2017;01;08;Tiistai;0;4;4
620;03.01.2017;2017;01;09;Tiistai;0;1;1
620;03.01.2017;2017;01;10;Tiistai;0;1;1
620;03.01.2017;2017;01;11;Tiistai;0;2;2
620;03.01.2017;2017;01;12;Tiistai;0;0;0
620;03.01.2017;2017;01;13;Tiistai;0;1;1
620;03.01.2017;2017;01;14;Tiistai;0;0;0
620;03.01.2017;2017;01;15;Tiistai;2;0;2
620;03.01.2017;2017;01;16;Tiistai;3;0;3
620;03.01.2017;2017;01;17;Tiistai;2;2;4
620;03.01.2017;2017;01;18;Tiistai;1;0;1
620;03.01.2017;2017;01;19;Tiistai;3;0;3
620;03.01.2017;2017;01;20;Tiistai;2;0;2
620;03.01.2017;2017;01;21;Tiistai;2;0;2
620;03.01.2017;2017;01;22;Tiistai;2;3;5
620;03.01.2017;2017;01;23;Tiistai;1;0;1
620;04.01.2017;2017;01;00;Keskiviikko;0;1;1
620;04.01.2017;2017;01;01;Keskiviikko;0;0;0
620;04.01.2017;2017;01;02;Keskiviikko;0;0;0
620;04.01.2017;2017;01;03;Keskiviikko;0;0;0
620;04.01.2017;2017;01;04;Keskiviikko;0;0;0
620;04.01.2017;2017;01;05;Keskiviikko;0;0;0
620;04.01.2017;2017;01;06;Keskiviikko;0;0;0
620;04.01.2017;2017;01;07;Keskiviikko;0;4;4
620;04.01.2017;2017;01;08;Keskiviikko;0;1;1
620;04.01.2017;2017;01;09;Keskiviikko;0;0;0
620;04.01.2017;2017;01;10;Keskiviikko;0;0;0
620;04.01.2017;2017;01;11;Keskiviikko;1;0;1
620;04.01.2017;2017;01;12;Keskiviikko;0;1;1
620;04.01.2017;2017;01;13;Keskiviikko;0;1;1
620;04.01.2017;2017;01;14;Keskiviikko;0;1;1
620;04.01.2017;2017;01;15;Keskiviikko;1;0;1
620;04.01.2017;2017;01;16;Keskiviikko;0;0;0
620;04.01.2017;2017;01;17;Keskiviikko;1;0;1
620;04.01.2017;2017;01;18;Keskiviikko;1;0;1
620;04.01.2017;2017;01;19;Keskiviikko;1;0;1
620;04.01.2017;2017;01;20;Keskiviikko;0;0;0
620;04.01.2017;2017;01;21;Keskiviikko;2;0;2
620;04.01.2017;2017;01;22;Keskiviikko;0;0;0
620;04.01.2017;2017;01;23;Keskiviikko;1;0;1
620;05.01.2017;2017;01;00;Torstai;0;0;0
620;05.01.2017;2017;01;01;Torstai;0;0;0
620;05.01.2017;2017;01;02;Torstai;0;0;0
620;05.01.2017;2017;01;03;Torstai;0;0;0
620;05.01.2017;2017;01;04;Torstai;0;0;0
620;05.01.2017;2017;01;05;Torstai;0;0;0
620;05.01.2017;2017;01;06;Torstai;0;2;2
620;05.01.2017;2017;01;07;Torstai;0;3;3
620;05.01.2017;2017;01;08;Torstai;0;3;3
620;05.01.2017;2017;01;09;Torstai;0;1;1
620;05.01.2017;2017;01;10;Torstai;0;1;1
620;05.01.2017;2017;01;11;Torstai;0;0;0
620;05.01.2017;2017;01;12;Torstai;0;1;1
620;05.01.2017;2017;01;13;Torstai;0;0;0
620;05.01.2017;2017;01;14;Torstai;0;0;0
620;05.01.2017;2017;01;15;Torstai;1;0;1
620;05.01.2017;2017;01;16;Torstai;2;0;2
620;05.01.2017;2017;01;17;Torstai;2;0;2
620;05.01.2017;2017;01;18;Torstai;1;0;1
620;05.01.2017;2017;01;19;Torstai;0;2;2
620;05.01.2017;2017;01;20;Torstai;2;0;2
620;05.01.2017;2017;01;21;Torstai;1;0;1
620;05.01.2017;2017;01;22;Torstai;1;1;2
620;05.01.2017;2017;01;23;Torstai;0;0;0
620;06.01.2017;2017;01;00;Perjantai;0;0;0
620;06.01.2017;2017;01;01;Perjantai;0;0;0
620;06.01.2017;2017;01;02;Perjantai;0;0;0
620;06.01.2017;2017;01;03;Perjantai;0;0;0
620;06.01.2017;2017;01;04;Perjantai;0;0;0
620;06.01.2017;2017;01;05;Perjantai;0;0;0
620;06.01.2017;2017;01;06;Perjantai;0;1;1
620;06.01.2017;2017;01;07;Perjantai;0;0;0
620;06.01.2017;2017;01;08;Perjantai;0;0;0
620;06.01.2017;2017;01;09;Perjantai;0;0;0
620;06.01.2017;2017;01;10;Perjantai;1;1;2
620;06.01.2017;2017;01;11;Perjantai;0;0;0
620;06.01.2017;2017;01;12;Perjantai;1;0;1
620;06.01.2017;2017;01;13;Perjantai;0;1;1
620;06.01.2017;2017;01;14;Perjantai;1;1;2
620;06.01.2017;2017;01;15;Perjantai;2;3;5
620;06.01.2017;2017;01;16;Perjantai;2;1;3
620;06.01.2017;2017;01;17;Perjantai;1;0;1
620;06.01.2017;2017;01;18;Perjantai;2;1;3
620;06.01.2017;2017;01;19;Perjantai;1;0;1
620;06.01.2017;2017;01;20;Perjantai;1;2;3
620;06.01.2017;2017;01;21;Perjantai;2;1;3
620;06.01.2017;2017;01;22;Perjantai;0;2;2
620;06.01.2017;2017;01;23;Perjantai;1;0;1
620;07.01.2017;2017;01;00;Lauantai;0;0;0
620;07.01.2017;2017;01;01;Lauantai;0;0;0
620;07.01.2017;2017;01;02;Lauantai;0;0;0
620;07.01.2017;2017;01;03;Lauantai;1;0;1
620;07.01.2017;2017;01;04;Lauantai;0;0;0
620;07.01.2017;2017;01;05;Lauantai;0;0;0
620;07.01.2017;2017;01;06;Lauantai;0;0;0
620;07.01.2017;2017;01;07;Lauantai;0;0;0
620;07.01.2017;2017;01;08;Lauantai;0;0;0
620;07.01.2017;2017;01;09;Lauantai;0;0;0
620;07.01.2017;2017;01;10;Lauantai;1;0;1
620;07.01.2017;2017;01;11;Lauantai;0;0;0
620;07.01.2017;2017;01;12;Lauantai;0;3;3
620;07.01.2017;2017;01;13;Lauantai;2;0;2
620;07.01.2017;2017;01;14;Lauantai;0;1;1
620;07.01.2017;2017;01;15;Lauantai;4;0;4
620;07.01.2017;2017;01;16;Lauantai;1;1;2
620;07.01.2017;2017;01;17;Lauantai;1;3;4
620;07.01.2017;2017;01;18;Lauantai;3;0;3
620;07.01.2017;2017;01;19;Lauantai;1;4;5
620;07.01.2017;2017;01;20;Lauantai;2;1;3
620;07.01.2017;2017;01;21;Lauantai;3;3;6
620;07.01.2017;2017;01;22;Lauantai;1;0;1
620;07.01.2017;2017;01;23;Lauantai;1;2;3
620;08.01.2017;2017;01;00;Sunnuntai;0;0;0
620;08.01.2017;2017;01;01;Sunnuntai;0;0;0
620;08.01.2017;2017;01;02;Sunnuntai;0;0;0
620;08.01.2017;2017;01;03;Sunnuntai;0;0;0
620;08.01.2017;2017;01;04;Sunnuntai;0;0;0
620;08.01.2017;2017;01;05;Sunnuntai;0;2;2
620;08.01.2017;2017;01;06;Sunnuntai;0;0;0
620;08.01.2017;2017;01;07;Sunnuntai;0;1;1
620;08.01.2017;2017;01;08;Sunnuntai;0;1;1
620;08.01.2017;2017;01;09;Sunnuntai;0;1;1
620;08.01.2017;2017;01;10;Sunnuntai;0;2;2
620;08.01.2017;2017;01;11;Sunnuntai;1;1;2
620;08.01.2017;2017;01;12;Sunnuntai;1;1;2
620;08.01.2017;2017;01;13;Sunnuntai;0;2;2
620;08.01.2017;2017;01;14;Sunnuntai;2;5;7
620;08.01.2017;2017;01;15;Sunnuntai;4;0;4
620;08.01.2017;2017;01;16;Sunnuntai;0;1;1
620;08.01.2017;2017;01;17;Sunnuntai;3;2;5
620;08.01.2017;2017;01;18;Sunnuntai;0;0;0
620;08.01.2017;2017;01;19;Sunnuntai;1;0;1
620;08.01.2017;2017;01;20;Sunnuntai;0;0;0
620;08.01.2017;2017;01;21;Sunnuntai;0;0;0
620;08.01.2017;2017;01;22;Sunnuntai;2;0;2
620;08.01.2017;2017;01;23;Sunnuntai;1;0;1
620;09.01.2017;2017;01;00;Maanantai;0;0;0
620;09.01.2017;2017;01;01;Maanantai;0;0;0
620;09.01.2017;2017;01;02;Maanantai;0;0;0
620;09.01.2017;2017;01;03;Maanantai;0;0;0
620;09.01.2017;2017;01;04;Maanantai;0;0;0
620;09.01.2017;2017;01;05;Maanantai;0;0;0
620;09.01.2017;2017;01;06;Maanantai;0;6;6
620;09.01.2017;2017;01;07;Maanantai;0;7;7
620;09.01.2017;2017;01;08;Maanantai;9;11;20
620;09.01.2017;2017;01;09;Maanantai;8;3;11
620;09.01.2017;2017;01;10;Maanantai;4;0;4
620;09.01.2017;2017;01;11;Maanantai;1;1;2
620;09.01.2017;2017;01;12;Maanantai;0;2;2
620;09.01.2017;2017;01;13;Maanantai;0;3;3
620;09.01.2017;2017;01;14;Maanantai;0;6;6
620;09.01.2017;2017;01;15;Maanantai;3;8;11
620;09.01.2017;2017;01;16;Maanantai;7;4;11
620;09.01.2017;2017;01;17;Maanantai;6;7;13
620;09.01.2017;2017;01;18;Maanantai;9;3;12
620;09.01.2017;2017;01;19;Maanantai;3;0;3
620;09.01.2017;2017;01;20;Maanantai;3;0;3
620;09.01.2017;2017;01;21;Maanantai;2;1;3
620;09.01.2017;2017;01;22;Maanantai;1;0;1
620;09.01.2017;2017;01;23;Maanantai;3;0;3
620;10.01.2017;2017;01;00;Tiistai;0;0;0
620;10.01.2017;2017;01;01;Tiistai;1;0;1
620;10.01.2017;2017;01;02;Tiistai;0;0;0
620;10.01.2017;2017;01;03;Tiistai;0;0;0
620;10.01.2017;2017;01;04;Tiistai;0;0;0
620;10.01.2017;2017;01;05;Tiistai;0;1;1
620;10.01.2017;2017;01;06;Tiistai;0;7;7
620;10.01.2017;2017;01;07;Tiistai;0;3;3
620;10.01.2017;2017;01;08;Tiistai;4;6;10
620;10.01.2017;2017;01;09;Tiistai;6;6;12
