MittausID;Pvm;Vuosi;Kuukausi;Tunti;Viikonpäivä;PP_1;PP_2;PP_YHT
626;02.01.2017;2017;01;00;Maanantai;0;0;0
626;02.01.2017;2017;01;01;Maanantai;0;0;0
626;02.01.2017;2017;01;02;Maanantai;1;0;1
626;02.01.2017;2017;01;03;Maanantai;0;0;0
626;02.01.2017;2017;01;04;Maanantai;0;0;0
626;02.01.2017;2017;01;05;Maanantai;0;1;1
626;02.01.2017;2017;01;06;Maanantai;1;4;5
626;02.01.2017;2017;01;07;Maanantai;1;9;10
626;02.01.2017;2017;01;08;Maanantai;7;14;21
626;02.01.2017;2017;01;09;Maanantai;2;19;21
626;02.01.2017;2017;01;10;Maanantai;1;2;3
626;02.01.2017;2017;01;11;Maanantai;3;3;6
626;02.01.2017;2017;01;12;Maanantai;1;1;2
626;02.01.2017;2017;01;13;Maanantai;3;1;4
626;02.01.2017;2017;01;14;Maanantai;1;4;5
626;02.01.2017;2017;01;15;Maanantai;9;4;13
626;02.01.2017;2017;01;16;Maanantai;17;2;19
626;02.01.2017;2017;01;17;Maanantai;15;10;25
626;02.01.2017;2017;01;18;Maanantai;12;4;16
626;02.01.2017;2017;01;19;Maanantai;5;5;10
626;02.01.2017;2017;01;20;Maanantai;0;1;1
626;02.01.2017;2017;01;21;Maanantai;4;2;6
626;02.01.2017;2017;01;22;Maanantai;5;2;7
626;02.01.2017;2017;01;23;Maanantai;0;1;1
626;03.01.2017;2017;01;00;Tiistai;0;0;0
626;03.01.2017;2017;01;01;Tiistai;0;0;0
626;03.01.2017;2017;01;02;Tiistai;1;0;1
626;03.01.2017;2017;01;03;Tiistai;0;0;0
626;03.01.2017;2017;01;04;Tiistai;0;0;0
626;03.01.2017;2017;01;05;Tiistai;1;3;4
626;03.01.2017;2017;01;06;Tiistai;0;3;3
626;03.01.2017;2017;01;07;Tiistai;2;9;11
626;03.01.2017;2017;01;08;Tiistai;5;9;14
626;03.01.2017;2017;01;09;Tiistai;3;14;17
626;03.01.2017;2017;01;10;Tiistai;0;3;3
626;03.01.2017;2017;01;11;Tiistai;2;4;6
626;03.01.2017;2017;01;12;Tiistai;2;3;5
626;03.01.2017;2017;01;13;Tiistai;2;2;4
626;03.01.2017;2017;01;14;Tiistai;4;3;7
626;03.01.2017;2017;01;15;Tiistai;6;2;8
626;03.01.2017;2017;01;16;Tiistai;9;3;12
626;03.01.2017;2017;01;17;Tiistai;12;9;21
626;03.01.2017;2017;01;18;Tiistai;9;7;16
626;03.01.2017;2017;01;19;Tiistai;8;3;11
626;03.01.2017;2017;01;20;Tiistai;4;2;6
626;03.01.2017;2017;01;21;Tiistai;3;1;4
626;03.01.2017;2017;01;22;Tiistai;2;1;3
626;03.01.2017;2017;01;23;Tiistai;0;0;0
626;04.01.2017;2017;01;00;Keskiviikko;0;0;0
626;04.01.2017;2017;01;01;Keskiviikko;0;0;0
626;04.01.2017;2017;01;02;Keskiviikko;0;0;0
626;04.01.2017;2017;01;03;Keskiviikko;0;0;0
626;04.01.2017;2017;01;04;Keskiviikko;0;0;0
626;04.01.2017;2017;01;05;Keskiviikko;0;1;1
626;04.01.2017;2017;01;06;Keskiviikko;0;2;2
626;04.01.2017;2017;01;07;Keskiviikko;2;6;8
626;04.01.2017;2017;01;08;Keskiviikko;6;8;14
626;04.01.2017;2017;01;09;Keskiviikko;0;10;10
626;04.01.2017;2017;01;10;Keskiviikko;0;1;1
626;04.01.2017;2017;01;11;Keskiviikko;1;0;1
626;04.01.2017;2017;01;12;Keskiviikko;1;1;2
626;04.01.2017;2017;01;13;Keskiviikko;1;1;2
626;04.01.2017;2017;01;14;Keskiviikko;1;2;3
626;04.01.2017;2017;01;15;Keskiviikko;4;4;8
626;04.01.2017;2017;01;16;Keskiviikko;4;2;6
626;04.01.2017;2017;01;17;Keskiviikko;11;5;16
626;04.01.2017;2017;01;18;Keskiviikko;6;0;6
626;04.01.2017;2017;01;19;Keskiviikko;4;0;4
626;04.01.2017;2017;01;20;Keskiviikko;1;1;2
626;04.01.2017;2017;01;21;Keskiviikko;2;1;3
626;04.01.2017;2017;01;22;Keskiviikko;0;0;0
626;04.01.2017;2017;01;23;Keskiviikko;0;0;0
626;05.01.2017;2017;01;00;Torstai;0;0;0
626;05.01.2017;2017;01;01;Torstai;0;0;0
626;05.01.2017;2017;01;02;Torstai;0;0;0
626;05.01.2017;2017;01;03;Torstai;0;1;1
626;05.01.2017;2017;01;04;Torstai;0;0;0
626;05.01.2017;2017;01;05;Torstai;0;1;1
626;05.01.2017;2017;01;06;Torstai;1;1;2
626;05.01.2017;2017;01;07;Torstai;1;4;5
626;05.01.2017;2017;01;08;Torstai;2;8;10
626;05.01.2017;2017;01;09;Torstai;0;4;4
626;05.01.2017;2017;01;10;Torstai;2;0;2
626;05.01.2017;2017;01;11;Torstai;0;0;0
626;05.01.2017;2017;01;12;Torstai;1;0;1
626;05.01.2017;2017;01;13;Torstai;1;2;3
626;05.01.2017;2017;01;14;Torstai;0;0;0
626;05.01.2017;2017;01;15;Torstai;5;0;5
626;05.01.2017;2017;01;16;Torstai;1;1;2
626;05.01.2017;2017;01;17;Torstai;9;3;12
626;05.01.2017;2017;01;18;Torstai;3;0;3
626;05.01.2017;2017;01;19;Torstai;3;0;3
626;05.01.2017;2017;01;20;Torstai;1;0;1
626;05.01.2017;2017;01;21;Torstai;0;0;0
626;05.01.2017;2017;01;22;Torstai;1;1;2
626;05.01.2017;2017;01;23;Torstai;0;1;1
626;06.01.2017;2017;01;00;Perjantai;0;0;0
626;06.01.2017;2017;01;01;Perjantai;0;0;0
626;06.01.2017;2017;01;02;Perjantai;0;0;0
