MittausID;Pvm;Vuosi;Kuukausi;Tunti;Viikonpäivä;PP_1;PP_2;PP_YHT;JK_1;JK_2;JK_YHT
293;04.11.2015;2015;11;14;Keskiviikko;22;137;159;4;12;16
293;04.11.2015;2015;11;15;Keskiviikko;20;42;62;5;1;6
293;04.11.2015;2015;11;16;Keskiviikko;24;20;44;4;5;9
293;04.11.2015;2015;11;17;Keskiviikko;14;22;36;4;9;13
293;04.11.2015;2015;11;18;Keskiviikko;12;9;21;13;10;23
293;04.11.2015;2015;11;19;Keskiviikko;4;15;19;4;4;8
293;04.11.2015;2015;11;20;Keskiviikko;6;16;22;5;2;7
293;04.11.2015;2015;11;21;Keskiviikko;1;3;4;0;0;0
293;04.11.2015;2015;11;22;Keskiviikko;0;2;2;0;0;0
293;04.11.2015;2015;11;23;Keskiviikko;0;0;0;0;0;0
293;05.11.2015;2015;11;00;Torstai;0;0;0;0;0;0
293;05.11.2015;2015;11;01;Torstai;0;0;0;0;0;0
293;05.11.2015;2015;11;02;Torstai;0;0;0;0;0;0
293;05.11.2015;2015;11;03;Torstai;0;0;0;0;0;0
293;05.11.2015;2015;11;04;Torstai;0;0;0;0;0;0
293;05.11.2015;2015;11;05;Torstai;3;1;4;0;0;0
293;05.11.2015;2015;11;06;Torstai;7;1;8;2;0;2
293;05.11.2015;2015;11;07;Torstai;67;12;79;10;2;12
293;05.11.2015;2015;11;08;Torstai;78;7;85;1;0;1
293;05.11.2015;2015;11;09;Torstai;55;11;66;2;2;4
293;05.11.2015;2015;11;10;Torstai;17;10;27;4;2;6
293;05.11.2015;2015;11;11;Torstai;11;10;21;3;4;7
293;05.11.2015;2015;11;12;Torstai;17;11;28;5;1;6
293;05.11.2015;2015;11;13;Torstai;6;37;43;4;6;10
293;05.11.2015;2015;11;14;Torstai;15;94;109;6;10;16
293;05.11.2015;2015;11;15;Torstai;12;79;91;3;9;12
293;05.11.2015;2015;11;16;Torstai;16;16;32;6;2;8
293;05.11.2015;2015;11;17;Torstai;9;12;21;15;2;17
293;05.11.2015;2015;11;18;Torstai;11;7;18;3;10;13
293;05.11.2015;2015;11;19;Torstai;7;8;15;4;6;10
293;05.11.2015;2015;11;20;Torstai;2;13;15;2;6;8
293;05.11.2015;2015;11;21;Torstai;1;10;11;0;0;0
293;05.11.2015;2015;11;22;Torstai;0;0;0;0;0;0
293;05.11.2015;2015;11;23;Torstai;0;0;0;0;0;0
293;06.11.2015;2015;11;00;Perjantai;0;0;0;0;0;0
293;06.11.2015;2015;11;01;Perjantai;0;0;0;0;0;0
293;06.11.2015;2015;11;02;Perjantai;0;0;0;0;0;0
293;06.11.2015;2015;11;03;Perjantai;0;0;0;0;0;0
293;06.11.2015;2015;11;04;Perjantai;0;1;1;0;0;0
293;06.11.2015;2015;11;05;Perjantai;1;1;2;0;0;0
293;06.11.2015;2015;11;06;Perjantai;13;2;15;1;0;1
293;06.11.2015;2015;11;07;Perjantai;93;11;104;8;0;8
293;06.11.2015;2015;11;08;Perjantai;71;6;77;5;3;8
293;06.11.2015;2015;11;09;Perjantai;31;17;48;5;1;6
293;06.11.2015;2015;11;10;Perjantai;11;8;19;1;2;3
293;06.11.2015;2015;11;11;Perjantai;14;9;23;3;1;4
293;06.11.2015;2015;11;12;Perjantai;9;35;44;9;5;14
293;06.11.2015;2015;11;13;Perjantai;12;41;53;2;7;9
293;06.11.2015;2015;11;14;Perjantai;15;74;89;9;8;17
293;06.11.2015;2015;11;15;Perjantai;20;56;76;6;2;8
293;06.11.2015;2015;11;16;Perjantai;24;21;45;3;7;10
293;06.11.2015;2015;11;17;Perjantai;12;15;27;1;4;5
293;06.11.2015;2015;11;18;Perjantai;10;14;24;4;2;6
293;06.11.2015;2015;11;19;Perjantai;3;8;11;2;5;7
293;06.11.2015;2015;11;20;Perjantai;0;11;11;2;3;5
293;06.11.2015;2015;11;21;Perjantai;0;3;3;2;0;2
293;06.11.2015;2015;11;22;Perjantai;3;0;3;0;0;0
293;06.11.2015;2015;11;23;Perjantai;0;7;7;0;3;3
293;07.11.2015;2015;11;00;Lauantai;0;1;1;0;0;0
293;07.11.2015;2015;11;01;Lauantai;2;0;2;0;1;1
293;07.11.2015;2015;11;02;Lauantai;0;1;1;0;1;1
293;07.11.2015;2015;11;03;Lauantai;0;0;0;0;0;0
293;07.11.2015;2015;11;04;Lauantai;0;0;0;0;0;0
293;07.11.2015;2015;11;05;Lauantai;1;0;1;0;0;0
293;07.11.2015;2015;11;06;Lauantai;2;0;2;0;0;0
293;07.11.2015;2015;11;07;Lauantai;4;2;6;0;0;0
293;07.11.2015;2015;11;08;Lauantai;7;5;12;1;1;2
293;07.11.2015;2015;11;09;Lauantai;4;8;12;7;4;11
293;07.11.2015;2015;11;10;Lauantai;5;11;16;0;7;7
293;07.11.2015;2015;11;11;Lauantai;14;10;24;3;6;9
293;07.11.2015;2015;11;12;Lauantai;25;16;41;7;5;12
293;07.11.2015;2015;11;13;Lauantai;17;10;27;7;3;10
293;07.11.2015;2015;11;14;Lauantai;9;16;25;7;8;15
293;07.11.2015;2015;11;15;Lauantai;15;16;31;1;1;2
293;07.11.2015;2015;11;16;Lauantai;9;4;13;6;5;11
293;07.11.2015;2015;11;17;Lauantai;10;9;19;4;5;9
293;07.11.2015;2015;11;18;Lauantai;9;2;11;7;4;11
293;07.11.2015;2015;11;19;Lauantai;4;7;11;6;4;10
293;07.11.2015;2015;11;20;Lauantai;3;8;11;1;4;5
293;07.11.2015;2015;11;21;Lauantai;4;1;5;0;0;0
293;07.11.2015;2015;11;22;Lauantai;2;9;11;1;0;1
293;07.11.2015;2015;11;23;Lauantai;3;3;6;0;2;2
293;08.11.2015;2015;11;00;Sunnuntai;1;3;4;1;1;2
293;08.11.2015;2015;11;01;Sunnuntai;0;1;1;0;1;1
293;08.11.2015;2015;11;02;Sunnuntai;0;1;1;0;0;0
293;08.11.2015;2015;11;03;Sunnuntai;0;0;0;0;1;1
293;08.11.2015;2015;11;04;Sunnuntai;0;1;1;0;1;1
293;08.11.2015;2015;11;05;Sunnuntai;0;0;0;0;0;0
293;08.11.2015;2015;11;06;Sunnuntai;2;0;2;0;0;0
293;08.11.2015;2015;11;07;Sunnuntai;0;1;1;1;1;2
293;08.11.2015;2015;11;08;Sunnuntai;2;1;3;1;1;2
293;08.11.2015;2015;11;09;Sunnuntai;12;4;16;2;3;5
293;08.11.2015;2015;11;10;Sunnuntai;8;9;17;7;5;12
293;08.11.2015;2015;11;11;Sunnuntai;12;19;31;14;7;21
293;08.11.2015;2015;11;12;Sunnuntai;8;8;16;8;8;16
293;08.11.2015;2015;11;13;Sunnuntai;13;10;23;5;8;13
293;08.11.2015;2015;11;14;Sunnuntai;14;22;36;4;6;10
293;08.11.2015;2015;11;15;Sunnuntai;11;9;20;5;6;11
293;08.11.2015;2015;11;16;Sunnuntai;8;10;18;4;7;11
293;08.11.2015;2015;11;17;Sunnuntai;3;7;10;6;7;13
293;08.11.2015;2015;11;18;Sunnuntai;7;9;16;5;3;8
293;08.11.2015;2015;11;19;Sunnuntai;8;3;11;0;2;2
293;08.11.2015;2015;11;20;Sunnuntai;2;2;4;4;4;8
293;08.11.2015;2015;11;21;Sunnuntai;2;1;3;0;1;1
293;08.11.2015;2015;11;22;Sunnuntai;0;1;1;0;0;0
293;08.11.2015;2015;11;23;Sunnuntai;0;0;0;0;0;0
293;09.11.2015;2015;11;00;Maanantai;0;0;0;0;0;0
293;09.11.2015;2015;11;01;Maanantai;0;0;0;0;0;0
293;09.11.2015;2015;11;02;Maanantai;0;0;0;0;0;0
293;09.11.2015;2015;11;03;Maanantai;0;0;0;0;0;0
293;09.11.2015;2015;11;04;Maanantai;0;0;0;0;0;0
293;09.11.2015;2015;11;05;Maanantai;5;0;5;1;1;2
293;09.11.2015;2015;11;06;Maanantai;7;2;9;2;0;2
293;09.11.2015;2015;11;07;Maanantai;68;8;76;8;0;8
293;09.11.2015;2015;11;08;Maanantai;82;8;90;3;2;5
293;09.11.2015;2015;11;09;Maanantai;50;6;56;3;2;5
293;09.11.2015;2015;11;10;Maanantai;26;8;34;4;3;7
293;09.11.2015;2015;11;11;Maanantai;13;14;27;6;4;10
293;09.11.2015;2015;11;12;Maanantai;13;20;33;8;3;11
293;09.11.2015;2015;11;13;Maanantai;10;39;49;7;10;17
293;09.11.2015;2015;11;14;Maanantai;14;77;91;11;8;19
293;09.11.2015;2015;11;15;Maanantai;16;81;97;2;6;8
293;09.11.2015;2015;11;16;Maanantai;18;21;39;5;8;13
293;09.11.2015;2015;11;17;Maanantai;6;22;28;6;7;13
293;09.11.2015;2015;11;18;Maanantai;4;7;11;4;6;10
293;09.11.2015;2015;11;19;Maanantai;6;9;15;7;2;9
293;09.11.2015;2015;11;20;Maanantai;3;5;8;0;5;5
293;09.11.2015;2015;11;21;Maanantai;0;4;4;0;3;3
293;09.11.2015;2015;11;22;Maanantai;0;0;0;0;0;0
293;09.11.2015;2015;11;23;Maanantai;0;0;0;1;0;1
293;10.11.2015;2015;11;00;Tiistai;0;0;0;0;0;0
293;10.11.2015;2015;11;01;Tiistai;1;0;1;0;0;0
293;10.11.2015;2015;11;02;Tiistai;0;0;0;0;0;0
293;10.11.2015;2015;11;03;Tiistai;0;0;0;0;0;0
293;10.11.2015;2015;11;04;Tiistai;0;0;0;0;0;0
293;10.11.2015;2015;11;05;Tiistai;0;1;1;0;0;0
293;10.11.2015;2015;11;06;Tiistai;9;3;12;2;0;2
293;10.11.2015;2015;11;07;Tiistai;71;2;73;6;0;6
293;10.11.2015;2015;11;08;Tiistai;53;5;58;4;1;5
293;10.11.2015;2015;11;09;Tiistai;35;4;39;5;3;8
293;10.11.2015;2015;11;10;Tiistai;9;3;12;5;3;8
293;10.11.2015;2015;11;11;Tiistai;4;5;9;0;2;2
293;10.11.2015;2015;11;12;Tiistai;3;5;8;1;1;2
293;10.11.2015;2015;11;13;Tiistai;7;18;25;2;2;4
293;10.11.2015;2015;11;14;Tiistai;5;58;63;1;6;7
293;10.11.2015;2015;11;15;Tiistai;3;83;86;1;9;10
293;10.11.2015;2015;11;16;Tiistai;8;11;19;2;2;4
293;10.11.2015;2015;11;17;Tiistai;5;5;10;2;3;5
293;10.11.2015;2015;11;18;Tiistai;3;7;10;2;2;4
293;10.11.2015;2015;11;19;Tiistai;6;6;12;5;6;11
293;10.11.2015;2015;11;20;Tiistai;4;13;17;3;3;6
293;10.11.2015;2015;11;21;Tiistai;1;2;3;0;4;4
293;10.11.2015;2015;11;22;Tiistai;0;2;2;0;0;0
293;10.11.2015;2015;11;23;Tiistai;0;0;0;0;0;0
293;11.11.2015;2015;11;00;Keskiviikko;0;0;0;0;0;0
293;11.11.2015;2015;11;01;Keskiviikko;0;0;0;0;0;0
293;11.11.2015;2015;11;02;Keskiviikko;0;0;0;0;0;0
293;11.11.2015;2015;11;03;Keskiviikko;0;0;0;0;0;0
293;11.11.2015;2015;11;04;Keskiviikko;0;0;0;0;0;0
293;11.11.2015;2015;11;05;Keskiviikko;1;0;1;0;0;0
293;11.11.2015;2015;11;06;Keskiviikko;9;1;10;4;0;4
293;11.11.2015;2015;11;07;Keskiviikko;90;8;98;7;1;8
293;11.11.2015;2015;11;08;Keskiviikko;60;4;64;5;0;5
293;11.11.2015;2015;11;09;Keskiviikko;17;5;22;3;0;3
293;11.11.2015;2015;11;10;Keskiviikko;12;8;20;4;0;4
293;11.11.2015;2015;11;11;Keskiviikko;5;5;10;7;4;11
293;11.11.2015;2015;11;12;Keskiviikko;9;13;22;4;5;9
293;11.11.2015;2015;11;13;Keskiviikko;11;21;32;3;2;5
293;11.11.2015;2015;11;14;Keskiviikko;13;113;126;3;10;13
293;11.11.2015;2015;11;15;Keskiviikko;27;39;66;5;5;10
293;11.11.2015;2015;11;16;Keskiviikko;20;30;50;3;8;11
293;11.11.2015;2015;11;17;Keskiviikko;8;19;27;7;5;12
293;11.11.2015;2015;11;18;Keskiviikko;5;5;10;3;11;14
293;11.11.2015;2015;11;19;Keskiviikko;5;9;14;9;10;19
293;11.11.2015;2015;11;20;Keskiviikko;2;5;7;3;0;3
293;11.11.2015;2015;11;21;Keskiviikko;3;5;8;0;0;0
293;11.11.2015;2015;11;22;Keskiviikko;0;1;1;0;0;0
293;11.11.2015;2015;11;23;Keskiviikko;0;0;0;0;0;0
293;12.11.2015;2015;11;00;Torstai;0;0;0;0;0;0
293;12.11.2015;2015;11;01;Torstai;0;0;0;0;0;0
293;12.11.2015;2015;11;02;Torstai;0;0;0;0;0;0
293;12.11.2015;2015;11;03;Torstai;0;0;0;0;0;0
293;12.11.2015;2015;11;04;Torstai;0;0;0;0;0;0
293;12.11.2015;2015;11;05;Torstai;3;0;3;1;0;1
293;12.11.2015;2015;11;06;Torstai;9;1;10;1;1;2
293;12.11.2015;2015;11;07;Torstai;73;7;80;4;1;5
293;12.11.2015;2015;11;08;Torstai;66;5;71;4;0;4
293;12.11.2015;2015;11;09;Torstai;45;10;55;4;1;5
293;12.11.2015;2015;11;10;Torstai;19;6;25;2;4;6
293;12.11.2015;2015;11;11;Torstai;5;11;16;5;1;6
293;12.11.2015;2015;11;12;Torstai;11;10;21;5;4;9
293;12.11.2015;2015;11;13;Torstai;10;33;43;3;6;9
293;12.11.2015;2015;11;14;Torstai;11;82;93;4;8;12
293;12.11.2015;2015;11;15;Torstai;6;65;71;4;10;14
293;12.11.2015;2015;11;16;Torstai;12;9;21;1;3;4
293;12.11.2015;2015;11;17;Torstai;16;11;27;4;5;9
293;12.11.2015;2015;11;18;Torstai;4;4;8;2;2;4
293;12.11.2015;2015;11;19;Torstai;3;9;12;4;6;10
293;12.11.2015;2015;11;20;Torstai;0;6;6;1;2;3
293;12.11.2015;2015;11;21;Torstai;1;4;5;1;1;2
293;12.11.2015;2015;11;22;Torstai;0;2;2;1;1;2
293;12.11.2015;2015;11;23;Torstai;0;0;0;0;0;0
293;13.11.2015;2015;11;00;Perjantai;0;0;0;0;0;0
293;13.11.2015;2015;11;01;Perjantai;0;0;0;0;0;0
293;13.11.2015;2015;11;02;Perjantai;0;0;0;0;0;0
293;13.11.2015;2015;11;03;Perjantai;0;1;1;0;0;0
293;13.11.2015;2015;11;04;Perjantai;0;0;0;0;0;0
293;13.11.2015;2015;11;05;Perjantai;3;2;5;1;0;1
293;13.11.2015;2015;11;06;Perjantai;8;1;9;2;1;3
293;13.11.2015;2015;11;07;Perjantai;86;4;90;7;0;7
293;13.11.2015;2015;11;08;Perjantai;76;7;83;4;1;5
293;13.11.2015;2015;11;09;Perjantai;28;3;31;6;3;9
293;13.11.2015;2015;11;10;Perjantai;9;6;15;3;0;3
293;13.11.2015;2015;11;11;Perjantai;9;9;18;2;3;5
293;13.11.2015;2015;11;12;Perjantai;8;35;43;6;7;13
293;13.11.2015;2015;11;13;Perjantai;19;60;79;4;6;10
293;13.11.2015;2015;11;14;Perjantai;10;66;76;2;4;6
293;13.11.2015;2015;11;15;Perjantai;10;49;59;1;4;5
293;13.11.2015;2015;11;16;Perjantai;19;14;33;1;4;5
293;13.11.2015;2015;11;17;Perjantai;5;18;23;6;5;11
293;13.11.2015;2015;11;18;Perjantai;10;12;22;4;2;6
293;13.11.2015;2015;11;19;Perjantai;9;5;14;1;3;4
293;13.11.2015;2015;11;20;Perjantai;3;7;10;4;3;7
293;13.11.2015;2015;11;21;Perjantai;1;6;7;1;2;3
293;13.11.2015;2015;11;22;Perjantai;1;2;3;2;0;2
293;13.11.2015;2015;11;23;Perjantai;0;4;4;2;1;3
293;14.11.2015;2015;11;00;Lauantai;1;1;2;0;0;0
293;14.11.2015;2015;11;01;Lauantai;0;0;0;0;0;0
293;14.11.2015;2015;11;02;Lauantai;0;1;1;0;1;1
293;14.11.2015;2015;11;03;Lauantai;0;0;0;0;0;0
293;14.11.2015;2015;11;04;Lauantai;0;1;1;1;1;2
293;14.11.2015;2015;11;05;Lauantai;0;0;0;0;0;0
293;14.11.2015;2015;11;06;Lauantai;1;1;2;1;0;1
293;14.11.2015;2015;11;07;Lauantai;1;1;2;0;1;1
293;14.11.2015;2015;11;08;Lauantai;6;0;6;1;2;3
293;14.11.2015;2015;11;09;Lauantai;4;4;8;1;0;1
293;14.11.2015;2015;11;10;Lauantai;11;9;20;8;7;15
293;14.11.2015;2015;11;11;Lauantai;9;4;13;8;26;34
293;14.11.2015;2015;11;12;Lauantai;11;11;22;2;5;7
293;14.11.2015;2015;11;13;Lauantai;10;8;18;3;5;8
293;14.11.2015;2015;11;14;Lauantai;5;10;15;1;0;1
293;14.11.2015;2015;11;15;Lauantai;4;3;7;4;1;5
293;14.11.2015;2015;11;16;Lauantai;7;10;17;3;4;7
293;14.11.2015;2015;11;17;Lauantai;9;12;21;1;4;5
293;14.11.2015;2015;11;18;Lauantai;1;2;3;0;0;0
293;14.11.2015;2015;11;19;Lauantai;1;6;7;1;3;4
293;14.11.2015;2015;11;20;Lauantai;0;4;4;0;0;0
293;14.11.2015;2015;11;21;Lauantai;1;1;2;0;0;0
293;14.11.2015;2015;11;22;Lauantai;9;5;14;0;2;2
293;14.11.2015;2015;11;23;Lauantai;0;1;1;0;1;1
293;15.11.2015;2015;11;00;Sunnuntai;2;1;3;1;0;1
293;15.11.2015;2015;11;01;Sunnuntai;0;1;1;0;4;4
293;15.11.2015;2015;11;02;Sunnuntai;1;0;1;0;0;0
293;15.11.2015;2015;11;03;Sunnuntai;0;2;2;0;4;4
293;15.11.2015;2015;11;04;Sunnuntai;0;0;0;0;0;0
293;15.11.2015;2015;11;05;Sunnuntai;0;0;0;0;0;0
293;15.11.2015;2015;11;06;Sunnuntai;2;1;3;0;0;0
293;15.11.2015;2015;11;07;Sunnuntai;0;0;0;0;0;0
293;15.11.2015;2015;11;08;Sunnuntai;5;0;5;2;0;2
293;15.11.2015;2015;11;09;Sunnuntai;7;3;10;3;0;3
293;15.11.2015;2015;11;10;Sunnuntai;3;7;10;4;2;6
293;15.11.2015;2015;11;11;Sunnuntai;7;3;10;6;5;11
293;15.11.2015;2015;11;12;Sunnuntai;10;9;19;6;7;13
293;15.11.2015;2015;11;13;Sunnuntai;14;12;26;4;3;7
293;15.11.2015;2015;11;14;Sunnuntai;7;10;17;3;5;8
293;15.11.2015;2015;11;15;Sunnuntai;11;9;20;3;4;7
293;15.11.2015;2015;11;16;Sunnuntai;10;12;22;3;2;5
293;15.11.2015;2015;11;17;Sunnuntai;14;9;23;6;9;15
293;15.11.2015;2015;11;18;Sunnuntai;4;6;10;1;2;3
293;15.11.2015;2015;11;19;Sunnuntai;3;3;6;5;4;9
293;15.11.2015;2015;11;20;Sunnuntai;1;6;7;0;0;0
293;15.11.2015;2015;11;21;Sunnuntai;1;1;2;0;1;1
293;15.11.2015;2015;11;22;Sunnuntai;0;0;0;0;0;0
293;15.11.2015;2015;11;23;Sunnuntai;0;0;0;0;0;0
293;16.11.2015;2015;11;00;Maanantai;0;0;0;0;0;0
293;16.11.2015;2015;11;01;Maanantai;0;0;0;0;0;0
293;16.11.2015;2015;11;02;Maanantai;0;0;0;0;1;1
293;16.11.2015;2015;11;03;Maanantai;0;0;0;0;0;0
293;16.11.2015;2015;11;04;Maanantai;0;0;0;0;0;0
293;16.11.2015;2015;11;05;Maanantai;2;2;4;0;1;1
293;16.11.2015;2015;11;06;Maanantai;11;1;12;3;2;5
293;16.11.2015;2015;11;07;Maanantai;59;2;61;11;1;12
293;16.11.2015;2015;11;08;Maanantai;73;9;82;5;3;8
293;16.11.2015;2015;11;09;Maanantai;59;4;63;6;0;6
293;16.11.2015;2015;11;10;Maanantai;19;10;29;5;6;11
293;16.11.2015;2015;11;11;Maanantai;14;15;29;1;4;5
293;16.11.2015;2015;11;12;Maanantai;16;11;27;5;2;7
293;16.11.2015;2015;11;13;Maanantai;2;39;41;6;5;11
293;16.11.2015;2015;11;14;Maanantai;9;68;77;4;9;13
293;16.11.2015;2015;11;15;Maanantai;9;77;86;2;8;10
293;16.11.2015;2015;11;16;Maanantai;15;13;28;6;7;13
293;16.11.2015;2015;11;17;Maanantai;9;9;18;5;7;12
293;16.11.2015;2015;11;18;Maanantai;9;14;23;3;5;8
293;16.11.2015;2015;11;19;Maanantai;4;12;16;5;4;9
293;16.11.2015;2015;11;20;Maanantai;4;2;6;1;4;5
293;16.11.2015;2015;11;21;Maanantai;0;2;2;1;1;2
293;16.11.2015;2015;11;22;Maanantai;0;2;2;0;0;0
293;16.11.2015;2015;11;23;Maanantai;0;0;0;0;0;0
293;17.11.2015;2015;11;00;Tiistai;0;0;0;0;0;0
293;17.11.2015;2015;11;01;Tiistai;0;0;0;0;0;0
293;17.11.2015;2015;11;02;Tiistai;0;0;0;0;0;0
293;17.11.2015;2015;11;03;Tiistai;0;0;0;0;0;0
293;17.11.2015;2015;11;04;Tiistai;0;0;0;0;0;0
293;17.11.2015;2015;11;05;Tiistai;4;1;5;1;0;1
293;17.11.2015;2015;11;06;Tiistai;9;1;10;6;2;8
293;17.11.2015;2015;11;07;Tiistai;81;3;84;8;0;8
293;17.11.2015;2015;11;08;Tiistai;68;11;79;4;1;5
293;17.11.2015;2015;11;09;Tiistai;35;10;45;1;2;3
293;17.11.2015;2015;11;10;Tiistai;23;6;29;5;6;11
293;17.11.2015;2015;11;11;Tiistai;5;14;19;2;1;3
293;17.11.2015;2015;11;12;Tiistai;7;7;14;2;2;4
293;17.11.2015;2015;11;13;Tiistai;6;20;26;2;3;5
293;17.11.2015;2015;11;14;Tiistai;10;73;83;5;10;15
293;17.11.2015;2015;11;15;Tiistai;3;81;84;2;5;7
293;17.11.2015;2015;11;16;Tiistai;11;19;30;4;5;9
293;17.11.2015;2015;11;17;Tiistai;9;9;18;3;3;6
293;17.11.2015;2015;11;18;Tiistai;10;8;18;1;6;7
293;17.11.2015;2015;11;19;Tiistai;4;7;11;2;1;3
293;17.11.2015;2015;11;20;Tiistai;2;11;13;1;1;2
293;17.11.2015;2015;11;21;Tiistai;1;4;5;0;0;0
293;17.11.2015;2015;11;22;Tiistai;0;2;2;0;0;0
293;17.11.2015;2015;11;23;Tiistai;0;1;1;0;0;0
293;18.11.2015;2015;11;00;Keskiviikko;1;0;1;0;0;0
293;18.11.2015;2015;11;01;Keskiviikko;0;0;0;0;0;0
293;18.11.2015;2015;11;02;Keskiviikko;0;0;0;0;0;0
293;18.11.2015;2015;11;03;Keskiviikko;0;0;0;0;0;0
293;18.11.2015;2015;11;04;Keskiviikko;0;0;0;0;0;0
293;18.11.2015;2015;11;05;Keskiviikko;1;2;3;1;0;1
293;18.11.2015;2015;11;06;Keskiviikko;11;2;13;3;1;4
293;18.11.2015;2015;11;07;Keskiviikko;113;6;119;12;0;12
293;18.11.2015;2015;11;08;Keskiviikko;64;9;73;12;11;23
293;18.11.2015;2015;11;09;Keskiviikko;24;6;30;5;2;7
293;18.11.2015;2015;11;10;Keskiviikko;10;7;17;2;3;5
293;18.11.2015;2015;11;11;Keskiviikko;14;4;18;7;3;10
293;18.11.2015;2015;11;12;Keskiviikko;5;43;48;9;10;19
293;18.11.2015;2015;11;13;Keskiviikko;19;14;33;3;8;11
293;18.11.2015;2015;11;14;Keskiviikko;11;116;127;5;6;11
293;18.11.2015;2015;11;15;Keskiviikko;24;29;53;17;11;28
293;18.11.2015;2015;11;16;Keskiviikko;13;26;39;3;5;8
293;18.11.2015;2015;11;17;Keskiviikko;12;26;38;5;8;13
